time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫
1590163214,9.8,7.6,25.8,33.8,,2.36,59.6,0,9.53,0,,,0,,0,29.2,0,3.32,0,,,8.5
1590163214,9.8,7.6,25.8,33.8,,2.36,59.6,0,9.53,0,,,0,,0,29.2,0,3.32,0,,,8.5
1590163394,10.8,8.4,25.8,32.9,,2.44,58.9,0,10.13,0,,,0,,0,29.2,0,3.4,0,,,8.5
1590163394,10.8,8.4,25.8,32.9,,2.44,58.9,0,10.13,0,,,0,,0,29.2,0,3.4,0,,,8.5
1590163582,11.5,8.7,26.4,31.6,,2.52,57.6,0,10.32,0,,,0,,0,29.2,0,3.46,0,,,8.5
1590163582,11.5,8.7,26.4,31.6,,2.52,57.6,0,10.32,0,,,0,,0,29.2,0,3.46,0,,,8.5
1590163766,12.1,9.1,26.6,31.8,,2.57,57.7,0,10.37,0,,,0,,0,29.2,0,3.54,0,,,8.5
1590163767,12.1,9.1,26.6,31.8,,2.57,57.7,0,10.37,0,,,0,,0,29.2,0,3.54,0,,,8.5
1590163939,12.6,9.4,26.8,32.1,,2.54,57.9,0,9.62,0,,,0,,0,29.2,0,3.62,0,,,8.5
1590163939,12.6,9.4,26.8,32.1,,2.54,57.9,0,9.62,0,,,0,,0,29.2,0,3.62,0,,,8.5
1590164119,12.9,10.1,27,32,,2.65,58,0,10.57,0,,,0,,0,29.2,0,3.66,0,,,8.5
1590164119,12.9,10.1,27,32,,2.65,58,0,10.57,0,,,0,,0,29.2,0,3.66,0,,,8.5
1590164299,13.2,9.8,27.2,33.2,,2.4,58.6,0,8.41,0,,,0,,0,29.2,0,3.69,0,,,8.5
1590164300,13.2,9.8,27.2,33.2,,2.4,58.6,0,8.41,0,,,0,,0,29.2,0,3.69,0,,,8.5
1590164479,13.4,10.3,27.3,32.4,,2.66,58.3,0,10.21,0,,,0,,0,29.2,0,3.72,0,,,8.5
1590164480,13.4,10.3,27.3,32.4,,2.66,58.3,0,10.21,0,,,0,,0,29.2,0,3.72,0,,,8.5
1590164660,13.5,10.8,27.4,34.8,,2.22,60.2,0,7.65,0,,,0,,0,29.2,0,3.77,0,,,8.5
