time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫
1589731232,10.7,8.3,26.9,35.4,,2.2,61.6,0,7.62,0,,,0,,0,31,0,3.42,0,,,8.5
1589731232,10.7,8.3,26.9,35.4,,2.2,61.6,0,7.62,0,,,0,,0,31,0,3.42,0,,,8.5
1589731412,11.8,9.2,26.8,33.9,,2.57,60.2,0,10.66,0,,,0,,0,31,0,3.52,0,,,8.5
1589731413,11.8,9.2,26.8,33.9,,2.57,60.2,0,10.66,0,,,0,,0,31,0,3.52,0,,,8.5
1589731593,12.4,9.7,26.4,35,,2.5,61.1,0,9.42,0,,,0,,0,31.1,0,3.61,0,,,8.5
1589731594,12.4,9.7,26.4,35,,2.5,61.1,0,9.42,0,,,0,,0,31.1,0,3.61,0,,,8.5
1589731778,13,10.3,25.9,32.2,,2.7,59.1,0,10.82,0,,,0,,0,31.1,0,3.69,0,,,8.5
1589731779,13,10.3,25.9,32.2,,2.7,59.1,0,10.82,0,,,0,,0,31.1,0,3.69,0,,,8.5
1589731955,13.5,10.4,25.7,33.8,,2.11,59.5,0,7.21,0,,,0,,0,31.1,0,3.74,0,,,8.5
1589731955,13.5,10.4,25.7,33.8,,2.11,59.5,0,7.21,0,,,0,,0,31.1,0,3.74,0,,,8.5
1589732316,14,10.8,26.9,33.6,,2.7,59.2,0,10.01,0,,,0,,0,31,0,3.84,0,,,8.5
1589732316,14,10.8,26.9,33.6,,2.7,59.2,0,10.01,0,,,0,,0,31,0,3.84,0,,,8.5
1589732496,14.2,11.6,27.4,34.7,,2.65,60.7,0,10.08,0,,,0,,0,31,0,3.88,0,,,8.5
1589732497,14.2,11.6,27.4,34.7,,2.65,60.7,0,10.08,0,,,0,,0,31,0,3.88,0,,,8.5
1589732685,14.4,11.7,27.8,33.7,,2.76,60.2,0,10.93,0,,,0,,0,31,0,3.93,0,,,8.5
1589733046,14.7,12.1,28,36.1,,2.82,62,0,11.59,0,,,0,,0,31,0,3.96,0,,,8.5
1589733046,14.7,12.1,28,36.1,,2.82,62,0,11.59,0,,,0,,0,31,0,3.96,0,,,8.5
1589733228,14.9,12.1,26.8,33.3,,2.85,60.1,0,10.88,0,,,0,,0,31,0,3.99,0,,,8.5
1589733228,14.9,12.1,26.8,33.3,,2.85,60.1,0,10.88,0,,,0,,0,31,0,3.99,0,,,8.5
1589733446,15,12.2,26.2,33.2,,2.75,60,0,9.52,0,,,0,,0,30.9,0,4.03,0,,,8.5
1589733446,15,12.2,26.2,33.2,,2.75,60,0,9.52,0,,,0,,0,30.9,0,4.03,0,,,8.5
1589733630,15.1,12,25.9,32.5,,2.76,59.2,0,9.85,0,,,0,,0,30.9,0,4.03,0,,,8.5
1589733630,15.1,12,25.9,32.5,,2.76,59.2,0,9.85,0,,,0,,0,30.9,0,4.03,0,,,8.5
1589733810,15.2,12.3,25.7,33.3,,2.81,60,0,9.71,0,,,0,,0,30.9,0,4.06,0,,,8.5
1589733810,15.2,12.3,25.7,33.3,,2.81,60,0,9.71,0,,,0,,0,30.9,0,4.06,0,,,8.5
1589733990,15.3,12.3,26.2,32.1,,2.9,59.1,0,10.87,0,,,0,,0,30.9,0,4.08,0,,,8.5
1589733990,15.3,12.3,26.2,32.1,,2.9,59.1,0,10.87,0,,,0,,0,30.9,0,4.08,0,,,8.5
1589734169,15.3,12.2,26.9,33.1,,2.77,59.2,0,9.98,0,,,0,,0,30.9,0,4.08,0,,,8.5
1589734170,15.3,12.2,26.9,33.1,,2.77,59.2,0,9.98,0,,,0,,0,30.9,0,4.08,0,,,8.5
1589734350,15.4,12.6,27.4,34.9,,2.86,61,0,10.98,0,,,0,,0,30.9,0,4.1,0,,,8.5
1589734350,15.4,12.6,27.4,34.9,,2.86,61,0,10.98,0,,,0,,0,30.9,0,4.1,0,,,8.5
1589734532,15.4,12.6,27.8,34.7,,2.83,60.7,0,10.06,0,,,0,,0,30.9,0,4.12,0,,,8.5
1589734532,15.4,12.6,27.8,34.7,,2.83,60.7,0,10.06,0,,,0,,0,30.9,0,4.12,0,,,8.5
1589734712,15.5,12.6,28.1,34.9,,2.92,61,0,11.53,0,,,0,,0,30.9,0,4.12,0,,,8.5
1589734712,15.5,12.6,28.1,34.9,,2.92,61,0,11.53,0,,,0,,0,30.9,0,4.12,0,,,8.5
1589734892,15.5,12.4,27.8,34.6,,2.65,60.5,0,9.72,0,,,0,,0,30.8,0,4.12,0,,,8.5
