,time,COP,operation_num,running_time
0,2020-11-02 08:23:10,2.784494103992907,0,3
1,2020-11-02 08:26:11,2.821419063265598,0,3
2,2020-11-02 08:29:11,2.8579750225894145,0,3
3,2020-11-02 08:35:12,2.8940945689170996,0,3
4,2020-11-02 08:38:12,2.9297010560821652,0,3
5,2020-11-02 08:41:12,2.9647281597712287,0,3
6,2020-11-02 08:44:12,2.9991258453350245,0,3
7,2020-11-02 08:47:12,3.0328628483199935,0,3
8,2020-11-02 08:50:13,3.065929013107934,0,3
9,2020-11-02 08:53:13,3.0983377961281477,0,3
10,2020-11-02 08:56:14,3.1301206638874977,0,3
11,2020-11-02 08:59:14,3.161320566421514,0,3
12,2020-11-02 09:02:14,3.191994559385453,0,3
13,2020-11-02 09:18:09,3.2222161007192676,0,3
14,2020-11-02 09:21:10,3.252072050193121,0,3
15,2020-11-02 09:24:11,3.2816552571539637,0,3
16,2020-11-02 09:30:12,3.3110616316144013,0,3
17,2020-11-02 09:33:15,3.34039148148835,0,3
18,2020-11-02 09:36:15,3.3697542467326214,0,3
19,2020-11-02 09:39:15,3.3992734352098104,0,3
20,2020-11-02 09:42:15,3.42909345919423,0,3
21,2020-11-02 09:45:15,3.459382589187425,0,3
22,2020-11-02 09:48:16,3.4903378426945184,0,3
23,2020-11-02 09:51:17,3.522190914314689,0,3
24,2020-11-02 09:54:17,3.555189931760827,0,3
25,2020-11-02 09:57:18,3.5895049296644594,0,3
26,2020-11-02 10:00:20,3.6249383147683925,0,3
27,2020-11-02 10:03:20,3.660218361003814,0,3
28,2020-11-02 10:06:20,3.6785417623269123,0,3
29,2020-11-02 10:09:21,3.693494171391358,0,3
30,2020-11-02 10:13:17,3.7047676048900495,0,3
31,2020-11-02 10:16:17,3.712369417151294,0,3
32,2020-11-02 10:19:18,3.716625339743664,0,3
33,2020-11-02 10:22:18,3.718017128762708,0,3
34,2020-11-02 10:25:18,3.71711927933446,0,3
35,2020-11-02 10:28:18,3.7145533915518385,0,3
36,2020-11-02 10:31:19,3.710925992972849,0,3
37,2020-11-02 10:34:19,3.7067386102085678,0,3
38,2020-11-02 10:37:19,3.7023875427188426,0,3
39,2020-11-02 10:40:19,3.698199882049047,0,3
40,2020-11-02 10:43:21,3.694415821598567,0,3
41,2020-11-02 10:46:21,3.691126944495704,0,3
42,2020-11-02 10:49:22,3.6882721138975754,0,3
43,2020-11-02 10:52:22,3.6857381055543157,0,3
44,2020-11-02 10:55:23,3.6834322367156007,0,3
45,2020-11-02 10:58:24,3.681309171293404,0,3
46,2020-11-02 11:01:25,3.6793495507140244,0,3
47,2020-11-02 11:04:25,3.6775410197966245,0,3
48,2020-11-02 11:07:26,3.6758628341425954,0,3
49,2020-11-02 11:11:41,3.674344802878745,0,3
50,2020-11-02 11:16:13,3.67307250532958,0,3
51,2020-11-02 11:19:13,3.6721220673983175,0,3
52,2020-11-02 11:22:18,3.6715257892719415,0,3
53,2020-11-02 11:25:22,3.6713262822278745,0,3
54,2020-11-02 11:28:19,3.671563169138299,0,3
55,2020-11-02 11:31:27,3.672286851939859,0,3
56,2020-11-02 11:34:20,3.6735388873250665,0,3
57,2020-11-02 11:37:20,3.6753647068507136,0,3
58,2020-11-02 11:40:21,3.6777648477477833,0,3
59,2020-11-02 11:43:21,3.680704386613434,0,3
60,2020-11-02 11:46:22,3.684148408019931,0,3
61,2020-11-02 11:49:22,3.688054534499235,0,3
62,2020-11-02 11:57:11,3.6923913113769187,0,3
63,2020-11-02 11:58:36,3.69711109413413,0,3
64,2020-11-02 12:01:28,3.702175120113757,0,3
65,2020-11-02 12:04:27,3.7075183927251554,0,3
66,2020-11-02 12:07:29,3.7130570061926207,0,3
67,2020-11-02 12:10:29,3.7186934032510273,0,3
68,2020-11-02 12:13:29,3.7243127211774434,0,3
69,2020-11-02 12:17:23,3.7298185886902857,0,3
70,2020-11-02 12:20:21,3.735161858600092,0,3
71,2020-11-02 12:23:29,3.7403181889060684,0,3
72,2020-11-02 12:26:31,3.7452680319707734,0,3
73,2020-11-02 12:29:33,3.750001602254646,0,3
74,2020-11-02 12:32:30,3.7545439137731984,0,3
75,2020-11-02 12:41:32,3.7588758039583827,0,3
76,2020-11-02 12:44:37,3.762935116771617,0,3
77,2020-11-02 12:47:32,3.7666298852412803,0,3
78,2020-11-02 12:50:33,3.7698572761950437,0,3
79,2020-11-02 13:14:42,3.7725238665577754,0,3
80,2020-11-02 13:18:18,3.7745565217507533,0,3
81,2020-11-02 13:21:18,3.7759807056761874,0,3
82,2020-11-02 13:24:19,3.776863662567634,0,3
83,2020-11-02 13:27:19,3.777259673635024,0,3
84,2020-11-02 13:30:27,3.77720662559194,0,3
85,2020-11-02 13:33:22,3.7767527082431185,0,3
86,2020-11-02 13:36:27,3.7759628809799706,0,3
87,2020-11-02 13:39:24,3.7749604065669224,0,3
88,2020-11-02 13:42:24,3.7739033351647415,0,3
89,2020-11-02 13:45:24,3.772951469859924,0,3
90,2020-11-02 13:48:27,3.7722202083657788,0,3
91,2020-11-02 13:51:26,3.7717908702128415,0,3
92,2020-11-02 13:54:27,3.7717228520152797,0,3
93,2020-11-02 13:57:27,3.7720704353860715,0,3
94,2020-11-02 14:00:27,3.772879801975036,0,3
95,2020-11-02 14:03:29,3.7741589778290257,0,3
96,2020-11-02 14:06:28,3.7759085908111896,0,3
97,2020-11-02 14:09:29,3.7781257787859874,0,3
98,2020-11-02 14:12:34,3.7807980939544668,0,3
99,2020-11-02 14:15:32,3.7839095471787716,0,3
100,2020-11-02 14:40:28,3.787440800733532,0,3
101,2020-11-02 14:43:35,3.7912867093933507,0,3
102,2020-11-02 14:46:30,3.795245439950115,0,3
103,2020-11-02 14:49:30,3.7990354111109683,0,3
104,2020-11-02 14:52:41,3.802369032090922,0,3
105,2020-11-02 14:55:33,3.8051009787715144,0,3
106,2020-11-02 14:58:37,3.807142309310863,0,3
107,2020-11-02 15:20:32,3.8084167411442356,0,3
108,2020-11-02 15:26:33,3.8088182953600205,0,3
109,2020-11-02 15:29:33,3.8080593998582644,0,3
110,2020-11-02 15:32:33,3.8057343939850834,0,3
