,time,COP,operation_num,running_time
0,2020-03-02 10:11:57,3.95902547065337,0,3
1,2020-03-02 10:17:59,4.042986972597532,0,3
2,2020-03-02 10:20:59,2.5321685751387077,0,3
3,2020-03-02 10:23:59,1.8649954696466309,0,3
4,2020-03-02 10:26:59,2.214710654407786,0,3
5,2020-03-02 10:30:00,1.9876076285507367,0,3
6,2020-03-02 10:33:02,2.1385027255426885,0,3
7,2020-03-02 10:36:02,2.684497762918532,0,3
8,2020-03-02 10:39:04,2.379822360838024,0,3
9,2020-03-02 10:42:04,2.2674418604651136,0,3
10,2020-03-02 10:45:51,2.3003033367037387,0,3
11,2020-03-02 10:48:51,3.2980972515856237,0,3
12,2020-03-02 10:57:52,3.929141130047859,0,3
13,2020-03-02 11:00:53,3.85947550717467,0,3
14,2020-03-02 11:04:00,3.5253513024899323,0,3
15,2020-03-02 11:06:54,3.5129380936783483,0,3
16,2020-03-02 11:09:55,3.4641472868217043,0,3
17,2020-03-02 11:12:55,3.106084740363173,0,3
18,2020-03-02 11:15:56,3.4402566158781065,0,3
19,2020-03-02 11:21:57,3.5129380936783483,0,3
20,2020-03-02 11:24:58,3.127506014434643,0,3
21,2020-03-02 11:28:00,3.818849449204404,0,3
22,2020-03-02 11:37:02,3.5758939734933723,0,3
23,2020-03-02 11:40:02,3.5253513024899323,0,3
24,2020-03-02 11:43:02,3.5253513024899323,0,3
25,2020-03-02 11:46:58,3.792237257920756,0,3
26,2020-03-02 11:54:43,3.525351302489938,0,3
27,2020-03-02 11:57:46,3.85947550717467,0,3
28,2020-03-02 12:00:50,3.9009752438109566,0,3
29,2020-03-02 12:03:46,3.8870431893687747,0,3
30,2020-03-02 12:06:47,4.256569557551845,0,3
31,2020-03-02 12:09:48,3.9150075288606363,0,3
32,2020-03-02 12:12:48,3.8732102954564303,0,3
33,2020-03-02 12:15:49,3.8732102954564303,0,3
34,2020-03-02 12:18:57,3.85947550717467,0,3
35,2020-03-02 12:21:54,3.9150075288606363,0,3
36,2020-03-02 12:24:54,4.287526427061313,0,3
37,2020-03-02 12:27:55,4.287526427061313,0,3
38,2020-03-02 12:30:56,4.195977820077798,0,3
39,2020-03-02 12:33:57,3.8732102954564303,0,3
40,2020-03-02 12:36:58,4.241258156265688,0,3
41,2020-03-02 12:40:01,3.957716701902746,0,3
42,2020-03-02 12:43:02,4.241258156265688,0,3
43,2020-03-02 12:58:08,4.210963455149504,0,3
44,2020-03-02 13:01:19,4.226056514128534,0,3
45,2020-03-02 13:04:19,4.256569557551845,0,3
46,2020-03-02 13:07:12,3.85947550717467,0,3
47,2020-03-02 13:10:12,3.8732102954564303,0,3
