,time,Month,COP,operation_num,running_time
0,2020-10-03 18:04:14,10,3.2392026578073088,0,3
1,2020-10-03 18:07:15,10,3.9649256576439234,0,3
2,2020-10-03 18:13:15,10,2.4393017569795865,0,3
3,2020-10-03 18:17:10,10,2.6012717328471697,0,3
4,2020-10-05 08:29:25,10,3.1695423855964004,0,3
5,2020-10-05 08:32:25,10,3.665923966021445,0,3
6,2020-10-05 08:35:26,10,3.799497171590197,0,3
7,2020-10-05 08:38:26,10,2.322745320476462,0,3
8,2020-10-05 08:41:36,10,2.020492746949114,0,3
9,2020-10-05 08:44:38,10,1.9321559713236571,0,3
10,2020-10-05 08:47:35,10,2.0639167377179324,0,3
11,2020-10-05 08:50:41,10,2.201399864529237,0,3
12,2020-10-05 08:53:35,10,2.0037858301784732,0,3
13,2020-10-05 08:56:35,10,1.99682017839338,0,3
14,2020-10-05 08:59:36,10,1.7112768758227286,0,3
15,2020-10-05 09:02:36,10,1.9977461325683843,0,3
16,2020-10-05 09:05:37,10,1.521773060714843,0,3
17,2020-10-05 09:09:31,10,2.0177458157642856,0,3
18,2020-10-05 09:12:26,10,1.744186046511629,0,3
19,2020-10-05 09:15:27,10,2.638021001095151,0,3
20,2020-10-05 09:18:27,10,2.6384778012684986,0,3
21,2020-10-05 09:21:28,10,2.338429911345237,0,3
22,2020-10-05 09:24:28,10,2.1875134831945475,0,3
23,2020-10-05 09:27:28,10,2.1956606470053277,0,3
24,2020-10-05 09:30:28,10,2.1956606470053277,0,3
25,2020-10-05 09:33:29,10,2.1997570288094392,0,3
26,2020-10-05 09:36:28,10,2.3689691079486264,0,3
27,2020-10-05 09:39:29,10,2.3689691079486264,0,3
28,2020-10-05 09:42:29,10,2.3645576198518876,0,3
29,2020-10-05 09:45:30,10,2.3689691079486264,0,3
30,2020-10-05 09:48:30,10,2.3689691079486264,0,3
31,2020-10-05 09:51:32,10,2.373397087589655,0,3
32,2020-10-05 09:54:34,10,2.3689691079486295,0,3
33,2020-10-05 09:57:34,10,2.204457364341086,0,3
34,2020-10-05 10:00:35,10,2.3619186046511627,0,3
35,2020-10-05 10:03:37,10,2.51937984496124,0,3
36,2020-10-05 10:06:37,10,2.3519656251177863,0,3
37,2020-10-05 10:10:24,10,2.1872429522171535,0,3
38,2020-10-05 10:13:24,10,2.1872429522171535,0,3
39,2020-10-05 10:17:40,10,2.194298574643661,0,3
40,2020-10-05 10:19:27,10,2.194298574643661,0,3
41,2020-10-05 10:22:27,10,2.190765082574991,0,3
42,2020-10-05 10:25:27,10,2.3443663823871956,0,3
43,2020-10-05 10:28:37,10,2.0480120030007507,0,3
44,2020-10-05 10:31:30,10,2.0480120030007507,0,3
45,2020-10-05 10:34:33,10,2.201399864529239,0,3
46,2020-10-05 10:37:31,10,2.2049677735479247,0,3
47,2020-10-05 10:40:31,10,2.2049677735479247,0,3
48,2020-10-05 10:43:31,10,2.201399864529239,0,3
49,2020-10-05 10:46:31,10,2.201399864529239,0,3
50,2020-10-05 10:49:31,10,2.197843483487996,0,3
51,2020-10-05 10:52:38,10,2.201399864529239,0,3
52,2020-10-05 10:55:39,10,2.3596142938173563,0,3
53,2020-10-05 10:58:37,10,2.201399864529239,0,3
54,2020-10-05 11:01:37,10,2.2085472666868013,0,3
55,2020-10-05 11:04:37,10,2.2085472666868013,0,3
56,2020-10-05 11:07:37,10,2.3443663823871956,0,3
57,2020-10-05 11:11:27,10,2.3086680761099374,0,3
58,2020-10-05 11:14:27,10,2.552099063726972,0,3
59,2020-10-05 11:17:28,10,2.563195146612738,0,3
60,2020-10-05 11:20:28,10,2.9769477380285987,0,3
61,2020-10-05 11:23:31,10,2.983476132190942,0,3
62,2020-10-05 11:26:29,10,2.9769477380285987,0,3
63,2020-10-05 11:29:29,10,3.1893687707641227,0,3
64,2020-10-05 11:32:31,10,2.983476132190942,0,3
65,2020-10-05 11:35:37,10,3.1754109205638383,0,3
66,2020-10-05 11:38:36,10,2.983476132190942,0,3
67,2020-10-05 11:41:38,10,3.168477708946887,0,3
68,2020-10-05 11:44:38,10,3.1466540104413845,0,3
69,2020-10-05 11:47:38,10,2.9091706888986386,0,3
70,2020-10-05 11:50:39,10,2.70501835985312,0,3
71,2020-10-05 11:53:45,10,2.5281581719471675,0,3
72,2020-10-05 11:56:43,10,2.541440964444263,0,3
73,2020-10-05 11:59:43,10,2.3784355179704013,0,3
74,2020-10-05 12:02:44,10,2.3784355179704013,0,3
75,2020-10-05 12:05:44,10,2.3742846706441005,0,3
76,2020-10-05 12:08:45,10,2.3867809057527536,0,3
77,2020-10-05 12:12:36,10,2.3784355179704013,0,3
78,2020-10-05 12:15:33,10,2.541440964444263,0,3
79,2020-10-05 12:18:33,10,2.382600904166497,0,3
80,2020-10-05 12:21:33,10,2.3951850638716015,0,3
81,2020-10-05 12:24:33,10,2.3867809057527536,0,3
82,2020-10-05 12:27:33,10,2.3867809057527536,0,3
83,2020-10-05 12:30:33,10,2.382600904166497,0,3
84,2020-10-05 12:33:34,10,2.3951850638716015,0,3
85,2020-10-05 12:36:34,10,2.3951850638716015,0,3
86,2020-10-05 12:39:34,10,2.5608755129958984,0,3
87,2020-10-05 12:42:35,10,2.5852068717892087,0,3
88,2020-10-05 12:45:35,10,3.2751937984496142,0,3
89,2020-10-05 12:48:36,10,4.053527348317526,0,3
90,2020-10-05 12:51:44,10,4.064881766660151,0,3
91,2020-10-05 12:57:47,10,4.099329917225068,0,3
92,2020-10-05 13:04:22,10,4.110942749851769,0,3
93,2020-10-05 13:07:21,10,3.7594890950716944,0,3
94,2020-10-05 13:10:22,10,3.697507110590599,0,3
95,2020-10-05 13:13:22,10,3.1595501334350002,0,3
96,2020-10-05 13:16:22,10,2.7536295838665543,0,3
97,2020-10-05 13:19:22,10,2.7484143763213527,0,3
98,2020-10-05 13:22:22,10,2.571767705631512,0,3
99,2020-10-05 13:25:22,10,2.7432188860069457,0,3
