,time,COP,operation_num,running_time
0,2020-12-01 08:38:04,2.695097659406046,0,3
1,2020-12-01 08:41:14,2.7421859344778925,0,3
2,2020-12-01 08:44:10,2.7906964131924625,0,3
3,2020-12-01 09:33:05,2.8419586856192236,0,3
4,2020-12-01 09:35:58,2.8970034716187048,0,3
5,2020-12-01 09:38:58,2.956143380579234,0,3
6,2020-12-01 09:41:58,3.018879543578665,0,3
7,2020-12-01 09:44:58,3.0838896974409593,0,3
8,2020-12-01 09:47:58,3.1490132557988946,0,3
9,2020-12-01 09:51:00,3.2109973573502573,0,3
10,2020-12-01 09:54:00,3.2644503331016104,0,3
11,2020-12-01 09:57:01,3.3004416383160624,0,3
12,2020-12-01 10:00:01,3.349717993150411,0,3
13,2020-12-01 10:12:58,3.4051587279951745,0,3
14,2020-12-01 10:15:58,3.474527958320855,0,3
15,2020-12-01 10:18:58,3.5551553800900413,0,3
16,2020-12-01 10:21:58,3.6368147496859633,0,3
17,2020-12-01 10:31:00,3.7083945901291844,0,3
18,2020-12-01 10:34:00,3.762530297415835,0,3
19,2020-12-01 10:37:01,3.798589869635211,0,3
20,2020-12-01 10:40:01,3.8197901681911146,0,3
21,2020-12-01 10:52:04,3.829033787002993,0,3
22,2020-12-01 11:00:25,3.827252371868348,0,3
23,2020-12-01 11:09:30,3.816426053133114,0,3
24,2020-12-01 11:12:29,3.8012860594635813,0,3
25,2020-12-01 11:15:29,3.7862713162962462,0,3
26,2020-12-01 11:18:35,3.77125792810374,0,3
27,2020-12-01 11:21:34,3.754826952347086,0,3
28,2020-12-01 11:24:32,3.7363920365385477,0,3
29,2020-12-01 11:33:33,3.7174773253914593,0,3
30,2020-12-01 11:36:34,3.702027656062449,0,3
31,2020-12-01 11:39:35,3.6937711059196854,0,3
32,2020-12-01 11:42:36,3.694023863620183,0,3
33,2020-12-01 11:45:36,3.700657314639873,0,3
34,2020-12-01 11:48:37,3.710406899299362,0,3
35,2020-12-01 11:54:44,3.7214474049441417,0,3
36,2020-12-01 12:01:20,3.731405463982754,0,3
37,2020-12-01 12:04:20,3.7376637448229366,0,3
38,2020-12-01 12:07:21,3.738773001714249,0,3
39,2020-12-01 12:10:20,3.7315771396823507,0,3
40,2020-12-01 12:16:24,3.7184808489859984,0,3
41,2020-12-01 12:19:30,3.700068691210346,0,3
42,2020-12-01 12:22:26,3.6709223666671527,0,3
43,2020-12-01 12:25:26,3.6246300049338234,0,3
44,2020-12-01 12:28:26,3.559688772164426,0,3
45,2020-12-01 12:31:26,3.481149416823966,0,3
46,2020-12-01 12:43:27,3.3954416470690374,0,3
47,2020-12-01 12:46:28,3.3062931381900773,0,3
48,2020-12-01 12:49:28,3.2168603716252298,0,3
49,2020-12-01 15:31:39,3.1326469142910804,0,3
50,2020-12-02 08:34:09,3.059080346213314,0,3
51,2020-12-02 08:37:11,3.000875111604163,0,3
52,2020-12-02 08:40:16,2.958065187369627,0,3
53,2020-12-02 08:43:12,2.930530529165612,0,3
54,2020-12-02 08:46:12,2.91928349275392,0,3
55,2020-12-02 08:49:12,2.9252953829239945,0,3
56,2020-12-02 08:52:12,2.948649357713339,0,3
57,2020-12-02 08:57:18,2.990939389184775,0,3
58,2020-12-02 08:58:13,3.0501201580629678,0,3
59,2020-12-02 09:01:13,3.1205988134267195,0,3
60,2020-12-02 09:04:15,3.195553230323414,0,3
61,2020-12-02 09:07:15,3.2691127183946604,0,3
62,2020-12-02 09:10:16,3.3375785142059384,0,3
63,2020-12-02 09:17:09,3.3924121083378997,0,3
64,2020-12-02 09:20:10,3.426885030786844,0,3
65,2020-12-02 09:23:10,3.4398006645582497,0,3
66,2020-12-02 09:26:11,3.434995026133162,0,3
67,2020-12-02 09:29:11,3.418933000852659,0,3
68,2020-12-02 09:44:11,3.3979885342905307,0,3
69,2020-12-02 09:47:12,3.377762959098959,0,3
