,time,Month,COP,operation_num,running_time
0,2020-10-03 18:04:14,10,2.801891271478174,0,3
1,2020-10-03 18:07:15,10,2.771811700147729,0,3
2,2020-10-03 18:13:15,10,2.7425765938242934,0,3
3,2020-10-03 18:17:10,10,2.7141797147659212,0,3
4,2020-10-05 08:29:25,10,2.686613231111921,0,3
5,2020-10-05 08:32:25,10,2.6598683140712405,0,3
6,2020-10-05 08:35:26,10,2.63391743372176,0,3
7,2020-10-05 08:38:26,10,2.608697775359191,0,3
8,2020-10-05 08:41:36,10,2.5841102112731074,0,3
9,2020-10-05 08:44:38,10,2.5600471677706285,0,3
10,2020-10-05 08:47:35,10,2.5364054990844207,0,3
11,2020-10-05 08:50:41,10,2.5130889967691674,0,3
12,2020-10-05 08:53:35,10,2.4900058681943325,0,3
13,2020-10-05 08:56:35,10,2.4670663604584115,0,3
14,2020-10-05 08:59:36,10,2.444186062950019,0,3
15,2020-10-05 09:02:36,10,2.421289528592718,0,3
16,2020-10-05 09:05:37,10,2.3983177413214527,0,3
17,2020-10-05 09:09:31,10,2.3752319961606476,0,3
18,2020-10-05 09:12:26,10,2.3520325334366996,0,3
19,2020-10-05 09:15:27,10,2.3287768178913164,0,3
20,2020-10-05 09:18:27,10,2.3056328410407225,0,3
21,2020-10-05 09:21:28,10,2.2829779415881952,0,3
22,2020-10-05 09:24:28,10,2.2616670189181205,0,3
23,2020-10-05 09:27:28,10,2.2435500350650943,0,3
24,2020-10-05 09:30:28,10,2.231679179035555,0,3
25,2020-10-05 09:33:29,10,2.229881112897335,0,3
26,2020-10-05 09:36:28,10,2.2303955577549557,0,3
27,2020-10-05 09:39:29,10,2.2330156568746626,0,3
28,2020-10-05 09:42:29,10,2.237312368141618,0,3
29,2020-10-05 09:45:30,10,2.2425482319193684,0,3
30,2020-10-05 09:48:30,10,2.2478934857218933,0,3
31,2020-10-05 09:51:32,10,2.2526987674324626,0,3
32,2020-10-05 09:54:34,10,2.2567037719760945,0,3
33,2020-10-05 09:57:34,10,2.2598114646716545,0,3
34,2020-10-05 10:00:35,10,2.2619718359926257,0,3
35,2020-10-05 10:03:37,10,2.2631583849744725,0,3
36,2020-10-05 10:06:37,10,2.263442267126609,0,3
37,2020-10-05 10:10:24,10,2.263054639028279,0,3
38,2020-10-05 10:13:24,10,2.262435207033836,0,3
39,2020-10-05 10:17:40,10,2.262175224343861,0,3
40,2020-10-05 10:19:27,10,2.262898543113322,0,3
41,2020-10-05 10:22:27,10,2.265248255326879,0,3
42,2020-10-05 10:25:27,10,2.2696818675709167,0,3
43,2020-10-05 10:28:37,10,2.2764791683315355,0,3
44,2020-10-05 10:31:30,10,2.285642814850376,0,3
45,2020-10-05 10:34:33,10,2.2971484344670787,0,3
46,2020-10-05 10:37:31,10,2.311026394101763,0,3
47,2020-10-05 10:40:31,10,2.327243464039618,0,3
48,2020-10-05 10:43:31,10,2.345618465459316,0,3
49,2020-10-05 10:46:31,10,2.365819791424458,0,3
50,2020-10-05 10:49:31,10,2.3874046877488286,0,3
51,2020-10-05 10:52:38,10,2.409833512388012,0,3
52,2020-10-05 10:55:39,10,2.432554335629567,0,3
53,2020-10-05 10:58:37,10,2.4550552496761195,0,3
54,2020-10-05 11:01:37,10,2.4768863568735733,0,3
55,2020-10-05 11:04:37,10,2.497692122042429,0,3
56,2020-10-05 11:07:37,10,2.517242726289598,0,3
57,2020-10-05 11:11:27,10,2.5353947766513683,0,3
58,2020-10-05 11:14:27,10,2.55206780970741,0,3
59,2020-10-05 11:17:28,10,2.567193366628114,0,3
60,2020-10-05 11:20:28,10,2.580731420627878,0,3
61,2020-10-05 11:23:31,10,2.5927228973759133,0,3
62,2020-10-05 11:26:29,10,2.6032492857144094,0,3
63,2020-10-05 11:29:29,10,2.6123869176014303,0,3
64,2020-10-05 11:32:31,10,2.6202203573392935,0,3
65,2020-10-05 11:35:37,10,2.6268652680443227,0,3
66,2020-10-05 11:38:36,10,2.632633054310782,0,3
67,2020-10-05 11:41:38,10,2.638116393242239,0,3
68,2020-10-05 11:44:38,10,2.6440919824165565,0,3
69,2020-10-05 11:47:38,10,2.651310420687092,0,3
70,2020-10-05 11:50:39,10,2.6603527718191766,0,3
71,2020-10-05 11:53:45,10,2.6715521764392403,0,3
72,2020-10-05 11:56:43,10,2.6849836175187027,0,3
73,2020-10-05 11:59:43,10,2.7003986004618503,0,3
74,2020-10-05 12:02:44,10,2.7172475780858694,0,3
75,2020-10-05 12:05:44,10,2.7348211465927266,0,3
76,2020-10-05 12:08:45,10,2.7523611602541593,0,3
77,2020-10-05 12:12:36,10,2.769200951725608,0,3
78,2020-10-05 12:15:33,10,2.7848427316223567,0,3
79,2020-10-05 12:18:33,10,2.7989690610628752,0,3
80,2020-10-05 12:21:33,10,2.8114365759481306,0,3
81,2020-10-05 12:24:33,10,2.8222621394606127,0,3
82,2020-10-05 12:27:33,10,2.8316116714032993,0,3
83,2020-10-05 12:30:33,10,2.839755686294596,0,3
84,2020-10-05 12:33:34,10,2.847006767950948,0,3
85,2020-10-05 12:36:34,10,2.8537328347508764,0,3
86,2020-10-05 12:39:34,10,2.8603590278668776,0,3
87,2020-10-05 12:42:35,10,2.867272932944627,0,3
88,2020-10-05 12:45:35,10,2.8747838113456776,0,3
89,2020-10-05 12:48:36,10,2.8831607918518403,0,3
90,2020-10-05 12:51:44,10,2.8924940264494134,0,3
91,2020-10-05 12:57:47,10,2.902662816817923,0,3
92,2020-10-05 13:04:22,10,2.9133297283254205,0,3
93,2020-10-05 13:07:21,10,2.9240252677874548,0,3
94,2020-10-05 13:10:22,10,2.9342286531935087,0,3
95,2020-10-05 13:13:22,10,2.943402811321079,0,3
96,2020-10-05 13:16:22,10,2.9509997486700925,0,3
97,2020-10-05 13:19:22,10,2.9564916810764275,0,3
98,2020-10-05 13:22:22,10,2.9594270937383715,0,3
99,2020-10-05 13:25:22,10,2.9594320304838284,0,3
100,2020-10-05 13:28:24,10,2.9562282831275484,0,3
101,2020-10-05 13:31:24,10,2.9496475593615545,0,3
102,2020-10-05 13:34:25,10,2.9396600425733803,0,3
103,2020-10-05 13:37:27,10,2.92640199051098,0,3
104,2020-10-05 13:40:27,10,2.910231907104699,0,3
105,2020-10-05 13:43:28,10,2.8917150592977925,0,3
106,2020-10-05 13:46:28,10,2.871608256441485,0,3
107,2020-10-05 13:49:30,10,2.850827890742253,0,3
108,2020-10-05 13:52:32,10,2.830406336189789,0,3
109,2020-10-05 13:55:31,10,2.8114000777233596,0,3
110,2020-10-05 13:58:32,10,2.7947810892166185,0,3
111,2020-10-05 14:01:33,10,2.7813123949833325,0,3
112,2020-10-05 14:05:23,10,2.7714187199748457,0,3
113,2020-10-05 14:08:26,10,2.7650377986593937,0,3
114,2020-10-05 14:11:26,10,2.761703754359823,0,3
115,2020-10-05 14:14:30,10,2.7607597570170404,0,3
116,2020-10-05 14:17:29,10,2.761456534824877,0,3
117,2020-10-05 14:20:29,10,2.763046249004213,0,3
118,2020-10-05 14:23:30,10,2.764893427035435,0,3
119,2020-10-05 14:29:35,10,2.766506795216609,0,3
120,2020-10-05 14:32:32,10,2.7675838782618216,0,3
121,2020-10-05 14:35:33,10,2.7680004888341068,0,3
122,2020-10-05 14:38:33,10,2.7677241145690177,0,3
123,2020-10-05 14:41:33,10,2.766792131441545,0,3
124,2020-10-05 14:44:34,10,2.7652794781285595,0,3
125,2020-10-05 14:47:34,10,2.7633262161178784,0,3
126,2020-10-05 14:50:36,10,2.7611050118392857,0,3
127,2020-10-05 14:53:38,10,2.7587940596979084,0,3
128,2020-10-05 14:56:48,10,2.7565586881439734,0,3
129,2020-10-05 14:59:41,10,2.7545265733891457,0,3
130,2020-10-05 15:02:42,10,2.7527692412184477,0,3
131,2020-10-05 15:06:23,10,2.7513084218188544,0,3
132,2020-10-05 15:09:24,10,2.7500494968363896,0,3
133,2020-10-05 15:18:25,10,2.7489108511303,0,3
134,2020-10-05 15:21:25,10,2.7478656298000494,0,3
135,2020-10-05 15:24:25,10,2.7468926150936683,0,3
136,2020-10-05 15:27:25,10,2.745964777627868,0,3
137,2020-10-05 15:30:26,10,2.7450839560408973,0,3
138,2020-10-05 15:33:26,10,2.74422952670569,0,3
139,2020-10-05 15:36:26,10,2.743381289836561,0,3
140,2020-10-05 15:39:26,10,2.7424900742604246,0,3
141,2020-10-05 15:42:27,10,2.7414858028622024,0,3
142,2020-10-05 15:45:28,10,2.7402760032502003,0,3
143,2020-10-05 15:48:32,10,2.738769014357196,0,3
144,2020-10-05 15:51:29,10,2.737076939335175,0,3
145,2020-10-05 15:54:29,10,2.735527060650925,0,3
146,2020-10-05 15:57:30,10,2.734718038431441,0,3
147,2020-10-05 16:00:31,10,2.735395644273467,0,3
148,2020-10-05 16:03:31,10,2.7383214824581796,0,3
149,2020-10-05 16:07:35,10,2.744166154749088,0,3
150,2020-10-05 16:10:29,10,2.753405283825901,0,3
151,2020-10-05 16:13:29,10,2.7663164174664407,0,3
152,2020-10-05 16:16:33,10,2.7829913812264695,0,3
153,2020-10-05 16:19:33,10,2.803318491279175,0,3
154,2020-10-05 16:22:41,10,2.826896546615854,0,3
155,2020-10-05 16:25:41,10,2.853068546004134,0,3
156,2020-10-05 16:28:38,10,2.8810303188387927,0,3
157,2020-10-05 16:31:47,10,2.9098924942809443,0,3
158,2020-10-05 16:34:39,10,2.938766953403385,0,3
159,2020-10-05 16:37:39,10,2.966835644702645,0,3
160,2020-10-05 16:40:41,10,2.993397002657936,0,3
161,2020-10-05 16:43:41,10,3.0178930726674484,0,3
162,2020-10-05 16:46:42,10,3.039932455675239,0,3
163,2020-10-05 16:49:48,10,3.0592915469732427,0,3
164,2020-10-05 16:52:43,10,3.0759807248428572,0,3
165,2020-10-05 16:55:43,10,3.09035657579743,0,3
166,2020-10-05 16:58:44,10,3.1029730474966213,0,3
167,2020-10-05 17:01:46,10,3.1142130108646278,0,3
168,2020-10-05 17:04:46,10,3.1240622771764204,0,3
169,2020-10-05 17:08:31,10,3.132244515567831,0,3
170,2020-10-05 17:11:33,10,3.1383448053227823,0,3
171,2020-10-05 17:14:33,10,3.1419791608378835,0,3
172,2020-10-05 17:17:34,10,3.1431165550610247,0,3
173,2020-10-05 17:20:34,10,3.142165802636247,0,3
174,2020-10-05 17:23:36,10,3.1396125519069975,0,3
175,2020-10-05 17:26:40,10,3.13567288204944,0,3
176,2020-10-05 17:29:47,10,3.1301985914281496,0,3
177,2020-10-05 17:32:39,10,3.1227813511699942,0,3
178,2020-10-05 17:35:44,10,3.112902588949499,0,3
179,2020-10-05 17:41:40,10,3.1000482347165956,0,3
180,2020-10-05 17:44:41,10,3.083776711924312,0,3
181,2020-10-05 17:47:41,10,3.0638894703542183,0,3
182,2020-10-05 17:50:43,10,3.0406427164420196,0,3
183,2020-10-05 17:53:43,10,3.0147387866264443,0,3
184,2020-10-05 17:56:44,10,2.987020378322204,0,3
185,2020-10-05 17:59:44,10,2.958277425696428,0,3
186,2020-10-06 08:34:52,10,2.929191420748544,0,3
187,2020-10-06 08:37:55,10,2.900425385082859,0,3
188,2020-10-06 08:41:57,10,2.8725948379806843,0,3
189,2020-10-06 08:44:57,10,2.846246506412967,0,3
190,2020-10-06 08:56:58,10,2.821886839380533,0,3
191,2020-10-06 08:59:59,10,2.800044001790528,0,3
192,2020-10-06 09:03:08,10,2.781343870184461,0,3
193,2020-10-06 09:06:02,10,2.7660998905436758,0,3
194,2020-10-06 09:09:09,10,2.7542864142657155,0,3
195,2020-10-06 09:19:29,10,2.7456055632927363,0,3
196,2020-10-06 09:37:32,10,2.739518199924995,0,3
197,2020-10-06 09:40:32,10,2.7352867897759907,0,3
198,2020-10-06 09:43:37,10,2.732109108451283,0,3
199,2020-10-06 09:46:35,10,2.7293775707075607,0,3
200,2020-10-06 09:49:37,10,2.7270222692773136,0,3
201,2020-10-06 09:52:44,10,2.7254769397104006,0,3
202,2020-10-06 09:55:38,10,2.7252997818036975,0,3
203,2020-10-06 09:58:39,10,2.726796476844491,0,3
204,2020-10-06 10:01:39,10,2.72998062899331,0,3
205,2020-10-06 10:26:43,10,2.7345935226602647,0,3
206,2020-10-06 10:29:36,10,2.74015679587166,0,3
207,2020-10-06 10:32:36,10,2.7460963842965858,0,3
208,2020-10-06 10:35:40,10,2.7519495879631926,0,3
209,2020-10-06 10:38:44,10,2.7574716927341805,0,3
210,2020-10-06 10:41:41,10,2.7623594222280667,0,3
