,time,Month,COP,operation_num,running_time
0,2020-02-03 08:55:50,02,0.390938251804336,0,3
1,2020-02-03 09:01:50,02,3.5222397832467864,0,3
2,2020-02-03 09:04:50,02,2.8497903164315654,0,3
3,2020-02-03 09:07:52,02,1.644776479093867,0,3
4,2020-02-03 09:10:52,02,1.8865116279069751,0,3
5,2020-02-03 09:13:52,02,1.9860804617212666,0,3
6,2020-02-03 09:16:52,02,1.7330765812472217,0,3
7,2020-02-03 09:19:52,02,2.0219226781217627,0,3
8,2020-02-03 09:22:52,02,2.0219226781217627,0,3
9,2020-02-03 09:25:52,02,2.048012003000748,0,3
10,2020-02-03 09:28:53,02,2.054639873560621,0,3
11,2020-02-03 09:31:52,02,2.0613107822410126,0,3
12,2020-02-03 09:40:59,02,2.502004811547717,0,3
13,2020-02-03 09:44:01,02,2.502004811547711,0,3
14,2020-02-03 10:08:53,02,2.503923526893994,0,3
15,2020-02-03 10:11:59,02,2.0043684954387757,0,3
16,2020-02-03 10:14:57,02,2.1898834869683235,0,3
17,2020-02-03 10:17:57,02,2.3946580704582052,0,3
18,2020-02-03 10:21:02,02,2.342744357676138,0,3
19,2020-02-03 10:23:57,02,2.9682875264270625,0,3
20,2020-02-03 10:27:04,02,2.8946066303810007,0,3
21,2020-02-03 10:29:58,02,2.874222076645923,0,3
22,2020-02-03 10:33:00,02,2.57298367144978,0,3
23,2020-02-03 10:36:07,02,2.2513607125185526,0,3
24,2020-02-03 10:39:03,02,2.628918099089986,0,3
25,2020-02-03 11:02:22,02,2.599614871870835,0,3
26,2020-02-03 11:05:22,02,2.2330866807611005,0,3
27,2020-02-03 11:08:34,02,1.9645705650239265,0,3
28,2020-02-03 11:11:30,02,2.2801091334286094,0,3
29,2020-02-03 11:14:29,02,2.3867809057527514,0,3
30,2020-02-03 11:17:29,02,2.648107282295029,0,3
31,2020-02-03 11:20:30,02,3.250812703175794,0,3
32,2020-02-03 11:23:31,02,2.59136212624585,0,3
33,2020-02-03 11:26:33,02,2.582140196970953,0,3
34,2020-02-03 11:29:32,02,2.582140196970953,0,3
35,2020-02-03 11:32:32,02,3.7790697674418596,0,3
