,time,COP,operation_num,running_time
0,2020-06-01 08:18:56,1.7915590008613282,0,3
1,2020-06-01 08:22:03,2.7126742673964985,0,3
2,2020-06-01 08:24:58,2.7693946387360198,0,3
3,2020-06-01 08:28:00,2.480014534883723,0,3
4,2020-06-01 08:31:00,2.6075581395348824,0,3
5,2020-06-01 08:34:00,2.714760322733744,0,3
6,2020-06-01 08:37:29,2.328566737319762,0,3
7,2020-06-01 08:40:29,2.3496806844198095,0,3
8,2020-06-01 08:43:30,2.2379945635759593,0,3
9,2020-06-01 08:46:31,2.243822674418605,0,3
10,2020-06-01 08:49:31,2.300742074704257,0,3
11,2020-06-01 08:52:31,2.345629510825981,0,3
12,2020-06-01 08:55:39,2.366026289180989,0,3
13,2020-06-01 08:58:39,2.4186046511627914,0,3
14,2020-06-01 09:01:38,2.4735729386892187,0,3
15,2020-06-01 09:04:37,2.500089034509777,0,3
16,2020-06-01 09:07:38,2.5271797825617406,0,3
17,2020-06-01 09:10:42,2.620478554630633,0,3
18,2020-06-01 09:13:39,2.4630358867672206,0,3
19,2020-06-01 09:16:40,2.523503216229591,0,3
20,2020-06-01 09:19:41,2.5527491144309273,0,3
21,2020-06-01 09:22:41,2.587014203215235,0,3
22,2020-06-01 09:25:41,2.613322822230983,0,3
23,2020-06-01 09:28:41,2.5443241998618484,0,3
24,2020-06-01 09:31:41,2.540132561970807,0,3
25,2020-06-01 09:34:41,2.507090187180943,0,3
26,2020-06-01 09:38:35,2.3946580704582083,0,3
27,2020-06-01 09:41:35,2.2339328674533165,0,3
28,2020-06-01 09:44:35,2.510662267643038,0,3
29,2020-06-01 09:47:36,2.463773838196394,0,3
30,2020-06-01 09:50:37,2.5527491144309273,0,3
31,2020-06-01 09:53:45,2.394658070458211,0,3
32,2020-06-01 09:56:40,2.6222116753678235,0,3
33,2020-06-01 09:59:43,2.459597950335044,0,3
34,2020-06-01 10:02:41,2.229128710749116,0,3
35,2020-06-01 10:05:41,2.0866029390783276,0,3
36,2020-06-01 10:08:41,2.1092482422931313,0,3
37,2020-06-01 10:11:42,2.3619186046511627,0,3
38,2020-06-01 10:14:51,2.472168297611032,0,3
39,2020-06-01 10:17:43,1.9435215946843851,0,3
