time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫
1588349139,15.9,15.5,34.5,34.7,,4.37,57.7,0,4.42,0,,,0,,4.24,55.8,0,4.33,0,,,9
1588349321,16.1,15.8,33.9,34.1,,4.4,54.6,0,4.44,0,,,0,,4.27,53.1,0,4.37,0,,,9
1588349502,16.4,16,33.6,33.6,,4.44,51.8,0,4.49,0,,,0,,4.3,50.3,0,4.39,0,,,9
1588349696,16.5,16.2,33,33.2,,4.43,49.4,0,4.49,0,,,0,,4.32,48.2,0,4.42,0,,,9
1588349864,16.6,16.2,32.9,32.9,,4.45,47.8,0,4.49,0,,,0,,4.33,46.6,0,4.4,0,,,9
1588350051,16.7,16.3,32.5,32.7,,4.47,45.9,0,4.52,0,,,0,,4.34,44.9,0,4.42,0,,,9
1588350228,16.8,16.4,32.5,32.4,,4.48,44.4,0,4.54,0,,,0,,4.35,43.5,0,4.43,0,,,9
1588350418,16.8,16.4,32.1,32.2,,4.48,43.4,0,4.53,0,,,0,,4.37,42.5,0,4.44,0,,,9
1588350593,16.9,16.4,32,32.1,,4.49,42.2,0,4.54,0,,,0,,4.37,41.4,0,4.44,0,,,9
1588350776,16.9,16.5,31.8,31.9,,4.49,41.1,0,4.57,0,,,0,,4.37,40.3,0,4.44,0,,,9
1588350957,16.9,16.4,31.6,31.7,,4.49,40.3,0,4.57,0,,,0,,4.38,39.6,0,4.45,0,,,9
1588351150,16.8,16.5,31.7,31.7,,4.49,39.5,0,4.57,0,,,0,,4.37,38.8,0,4.47,0,,,9
1588351324,16.8,16.4,31.4,31.5,,4.49,38.8,0,4.54,0,,,0,,4.38,38.1,0,4.44,0,,,9
1588351505,16.8,16.4,31.6,31.5,,4.49,38.3,0,4.57,0,,,0,,4.37,37.6,0,4.45,0,,,9
1588351686,16.8,16.4,31.4,31.5,,4.49,37.7,0,4.54,0,,,0,,4.38,37,0,4.44,0,,,9
1588351871,16.8,16.4,31.4,31.4,,4.49,37.1,0,4.57,0,,,0,,4.37,36.4,0,4.44,0,,,9
1588352053,16.8,16.4,31.3,31.3,,4.5,36.7,0,4.58,0,,,0,,4.37,36,0,4.45,0,,,9
1588352260,16.8,16.4,31.2,31.2,,4.49,36.2,0,4.55,0,,,0,,4.37,35.5,0,4.45,0,,,9
1588352572,16.8,16.4,31.1,31.2,,4.49,35.7,0,4.57,0,,,0,,4.37,35,0,4.45,0,,,9
1588352599,16.7,16.3,31,31.1,,4.49,35.3,0,4.57,0,,,0,,4.37,34.7,0,4.43,0,,,9
1588352891,16.7,16.3,31.1,31.1,,4.47,34.9,0,4.54,0,,,0,,4.34,34.3,0,4.43,0,,,9
1588352985,16.7,16.2,31.1,31.1,,4.47,34.6,0,4.54,0,,,0,,4.35,34.1,0,4.4,0,,,9
