time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫
1589113852,15.6,12.7,32.4,37.5,,3.51,60.3,105.7,10.22,32.3,,,0,,3.07,57.3,127.2,10.43,36.6,,,13.5
1589114032,15.6,12.8,32.4,37.5,,3.48,60.3,105.2,10.21,31.9,,,0,,3.15,57.2,118.7,10.37,35.2,,,13.5
1589114212,15.6,12.7,32.4,37.5,,3.53,60.3,105.8,10.22,32,,,0,,3.15,57.2,117.7,10.34,39.3,,,13.5
1589114392,15.6,12.9,32.4,37.4,,3.48,60.3,105.6,10.2,32.1,,,0,,3.07,57.1,129.1,10.46,38.6,,,13.5
1589114575,15.5,12.7,32.4,37.5,,3.51,60.3,104.9,10.23,32.1,,,0,,3.13,57.2,121.9,10.43,36.1,,,13.5
1589114753,15.6,12.7,32.5,37.5,,3.53,60.3,106,10.21,32,,,0,,3.15,57.2,119.6,10.36,39.2,,,13.5
1589114935,15.5,13.3,32.5,37.4,,3.51,60.3,104.6,10.17,32,,,0,,3.38,57.2,105.3,9.83,32.3,,,13.5
1589115116,15.6,13,32.5,37.4,,3.5,60.3,104.7,10.2,32.1,,,0,,3.26,57.2,114,10.12,35.1,,,13.5
1589115296,15.5,13.2,32.5,37.4,,3.5,60.3,104.3,10.17,32,,,0,,3.33,57.2,110.9,9.97,34.1,,,13.5
1589115539,15.5,13,32.5,37.4,,3.51,60.3,105.1,10.17,32.2,,,0,,3.23,57.2,114.6,10.1,35.3,,,13.5
1589115711,15.5,12.9,32.4,37.5,,3.53,60.3,104.8,10.17,32,,,0,,3.37,57.3,104.2,9.95,37.2,,,13.5
1589115891,15.5,12.8,32.4,37.4,,3.5,60.3,105.4,10.21,32.1,,,0,,3.08,57,125.5,10.41,39.6,,,13.5
1589116073,15.5,13.2,32.4,37.2,,3.5,60.2,105.4,10.16,32.1,,,0,,3.35,56.9,108.6,9.88,33,,,13.5
1589116252,15.5,13.2,32.5,37.2,,3.51,60.2,105,10.18,32.1,,,0,,3.32,57,109.9,9.92,33.8,,,13.5
1589116444,15.5,13,32.4,37.2,,3.48,60.1,105.4,10.12,32,,,0,,3.28,57.1,111.7,9.96,34.2,,,13.5
1589116625,15.5,13,32.4,37.3,,3.5,60.2,104.7,10.17,32.1,,,0,,3.26,57.2,112.6,10.02,34.5,,,13.5
1589116805,15.5,12.9,32.4,37.3,,3.52,60.2,104.9,10.18,32,,,0,,3.25,57.2,113.5,10.07,34.8,,,13.5
1589116979,15.4,12.8,32.5,37.4,,3.5,60.2,105.1,10.18,32,,,0,,3.2,57.1,114.7,10.15,35.3,,,13.5
1589117165,15.4,13.1,32.5,37.4,,3.51,60.2,105.1,10.22,32,,,0,,3.28,57.1,112.8,10.08,34.4,,,13.5
1589117346,15.4,12.9,32.6,37.5,,3.53,60.2,104.8,10.21,32.1,,,0,,3.27,57.2,114.1,10.12,35.1,,,13.5
1589117522,15.4,13,32.5,37.5,,3.5,60.2,105,10.17,32,,,0,,3.2,57.3,120.3,10.12,37.8,,,13.5
1589117702,15.3,13.1,32.5,37.3,,3.47,60.1,104.9,10.15,31.9,,,0,,3.33,56.9,109.4,9.92,33.5,,,13.5
1589117883,15.4,13,32.5,37.3,,3.51,60.2,105.3,10.16,32.1,,,0,,3.31,57.1,111.2,9.96,34.2,,,13.5
1589118064,15.4,13,32.4,37.2,,3.5,60.1,104.8,10.1,32.2,,,0,,3.28,57.2,112.6,10,34.6,,,13.5
1589118244,15.4,12.9,32.3,37.2,,3.51,60,104.4,10.15,31.8,,,0,,3.21,57.1,113.5,10.02,34.9,,,13.5
1589118424,15.4,12.5,32.2,37.3,,3.51,60,104.7,10.17,31.9,,,0,,3.22,57.1,110,10.07,33.8,,,13.5
1589118604,15.3,12.9,32,36.9,,3.47,59.9,104.5,10.02,31.7,,,0,,3.27,56.9,112.1,9.88,34.3,,,13.5
1589118786,15.3,12.7,31.9,36.7,,3.47,59.8,103.3,9.93,31.6,,,0,,3.21,56.8,111.8,9.86,34.5,,,13.5
1589119192,15.1,12.7,31.7,36.6,,3.42,59.7,103.4,9.87,31.7,,,0,,3.21,56.7,112.6,9.86,34.9,,,13.5
1589119372,15.1,12.6,31.8,36.8,,3.45,59.7,104.2,9.98,31.8,,,0,,3.07,56.7,125.3,10.23,40.1,,,13.5
1589119553,15,12.7,31.8,36.8,,3.46,59.8,103.5,9.93,31.8,,,0,,3.2,56.9,112.4,9.9,34.7,,,13.5
1589119734,15,12.2,31.8,36.8,,3.46,59.7,104.4,9.98,31.8,,,0,,2.98,56.6,127.5,10.31,41.3,,,13.5
1589119915,15,12.1,31.7,36.9,,3.48,59.7,103.9,10,32,,,0,,3.13,57.1,112.9,10.03,38.8,,,13.5
1589120095,15,12.1,31.6,36.7,,3.43,59.6,104,9.95,31.8,,,0,,3,56.6,126.4,10.27,40.4,,,13.5
1589120276,14.9,12.4,31.6,36.5,,3.47,59.6,103.8,9.95,31.7,,,0,,3.11,56.5,121.6,10.12,39.1,,,13.5
1589120635,14.7,12,31.4,36.7,,3.42,59.5,103,9.86,31.5,,,0,,3.15,57.1,111,9.82,34.1,,,13.5
1589120636,14.7,12,31.4,36.7,,3.42,59.5,103,9.86,31.5,,,0,,3.15,57.1,111,9.82,34.1,,,13.5
1589120815,14.7,11.9,31.3,36.6,,3.36,59.5,106.4,9.93,32.5,,,0,,3.13,57.1,111.9,9.77,34.4,,,13.5
1589120816,14.7,11.9,31.3,36.6,,3.36,59.5,106.4,9.93,32.5,,,0,,3.13,57.1,111.9,9.77,34.4,,,13.5
1589120995,14.6,11,31.1,36.5,,3.17,59.7,107.2,9.87,33,,,0,,2.95,57.1,117.2,9.95,37.2,,,13.5
1589120996,14.6,11,31.1,36.5,,3.17,59.7,107.2,9.87,33,,,0,,2.95,57.1,117.2,9.95,37.2,,,13.5
1589121175,14.5,10.5,31,36.4,,3.1,60.2,109.6,9.93,33.6,,,0,,2.82,57.4,123.2,10.23,34.8,,,13.5
1589121176,14.5,10.5,31,36.4,,3.1,60.2,109.6,9.93,33.6,,,0,,2.82,57.4,123.2,10.23,34.8,,,13.5
1589121356,14.4,11.6,31.2,36.3,,3.18,60,109.3,9.93,33.8,,,0,,3.1,56.9,110.7,9.72,34.3,,,13.5
1589121356,14.4,11.6,31.2,36.3,,3.18,60,109.3,9.93,33.8,,,0,,3.1,56.9,110.7,9.72,34.3,,,13.5
1589121536,14.3,11.5,31.3,36.4,,3.21,60.2,110.1,10,33.8,,,0,,3.08,56.5,113.3,9.78,34.8,,,13.5
1589121536,14.3,11.5,31.3,36.4,,3.21,60.2,110.1,10,33.8,,,0,,3.08,56.5,113.3,9.78,34.8,,,13.5
1589121716,14.3,11.6,31.3,36.5,,3.17,60.4,109.7,9.97,33.7,,,0,,3.08,57,110,9.71,33.9,,,13.5
1589121716,14.3,11.6,31.3,36.5,,3.17,60.4,109.7,9.97,33.7,,,0,,3.08,57,110,9.71,33.9,,,13.5
1589121896,14.2,11.4,31.3,36.3,,3.2,60.5,109.5,9.97,33.8,,,0,,3.08,56.3,111.5,9.72,34.1,,,13.5
1589121897,14.2,11.4,31.3,36.3,,3.2,60.5,109.5,9.97,33.8,,,0,,3.08,56.3,111.5,9.72,34.1,,,13.5
1589122077,14.2,10.7,31.2,36.4,,3.13,60.6,110.1,10.03,33.9,,,0,,2.82,56.4,133.5,10.23,44.4,,,13.5
1589122077,14.2,10.7,31.2,36.4,,3.13,60.6,110.1,10.03,33.9,,,0,,2.82,56.4,133.5,10.23,44.4,,,13.5
1589122257,14.1,11,31.3,36.4,,3.16,60.7,110.9,10.07,34,,,0,,2.97,56.3,119.9,10,37.7,,,13.5
1589122257,14.1,11,31.3,36.4,,3.16,60.7,110.9,10.07,34,,,0,,2.97,56.3,119.9,10,37.7,,,13.5
1589122440,14.1,11.2,31.4,36.5,,3.13,60.9,110.7,10,33.9,,,0,,3.06,56.6,111.7,9.76,34.4,,,13.5
1589122440,14.1,11.2,31.4,36.5,,3.13,60.9,110.7,10,33.9,,,0,,3.06,56.6,111.7,9.76,34.4,,,13.5
1589122619,14,11.2,31.3,36.5,,3.13,61,110.5,9.97,34.1,,,0,,3.07,56.9,110,9.7,33.9,,,13.5
1589122619,14,11.2,31.3,36.5,,3.13,61,110.5,9.97,34.1,,,0,,3.07,56.9,110,9.7,33.9,,,13.5
1589122852,13.9,10.9,31.3,36.3,,3.07,61,112.3,10.02,34.5,,,0,,3,56.2,112.9,9.77,35,,,13.5
