time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫
1589990454,10.1,10,26.2,30.2,,3.48,62,0,5.52,0,,,0,,3.42,60.8,0,5.84,0,,,8
1589990454,10.1,10,26.2,30.2,,3.48,62,0,5.52,0,,,0,,3.42,60.8,0,5.84,0,,,8
1589990633,11,10.9,26,26.9,,4.01,57.6,0,4.86,0,,,0,,3.64,56.6,0,4.89,0,,,8
1589990634,11,10.9,26,26.9,,4.01,57.6,0,4.86,0,,,0,,3.64,56.6,0,4.89,0,,,8
1589990815,11.8,11.5,25.3,25.8,,4.12,53.3,0,4.37,0,,,0,,3.77,52.6,0,4.32,0,,,8
1589990816,11.8,11.5,25.3,25.8,,4.12,53.3,0,4.37,0,,,0,,3.77,52.6,0,4.32,0,,,8
1589990993,12.3,12,25.6,25.6,,4.1,49.9,0,4.17,0,,,0,,3.84,49.4,0,4.09,0,,,8
1589990994,12.3,12,25.6,25.6,,4.1,49.9,0,4.17,0,,,0,,3.84,49.4,0,4.09,0,,,8
1589991182,12.7,12.3,26.2,26.2,,4.14,47.9,0,4.18,0,,,0,,3.86,47.4,0,3.93,0,,,8
1589991183,12.7,12.3,26.2,26.2,,4.14,47.9,0,4.18,0,,,0,,3.86,47.4,0,3.93,0,,,8
1589991363,13,12.6,26.6,26.6,,4.18,45.8,0,4.23,0,,,0,,3.89,45.2,0,3.97,0,,,8
1589991538,13.3,12.9,26.9,27,,4.22,44.1,0,4.28,0,,,0,,3.92,43.7,0,4.02,0,,,8
1589991539,13.3,12.9,26.9,27,,4.22,44.1,0,4.28,0,,,0,,3.92,43.7,0,4.02,0,,,8
1589992088,13.8,13.4,27.6,27.7,,4.3,40.5,0,4.37,0,,,0,,4.02,40,0,4.09,0,,,8
1589992089,13.8,13.4,27.6,27.7,,4.3,40.5,0,4.37,0,,,0,,4.02,40,0,4.09,0,,,8
1589992268,13.9,13.6,27.6,27.7,,4.32,39.7,0,4.39,0,,,0,,4.03,39.3,0,4.12,0,,,8
1589992269,13.9,13.6,27.6,27.7,,4.32,39.7,0,4.39,0,,,0,,4.03,39.3,0,4.12,0,,,8
1589992448,14.1,13.7,27.8,27.9,,4.34,38.9,0,4.39,0,,,0,,4.06,38.5,0,4.14,0,,,8
1589992449,14.1,13.7,27.8,27.9,,4.34,38.9,0,4.39,0,,,0,,4.06,38.5,0,4.14,0,,,8
1589992630,14.2,13.8,27.2,27.7,,4.35,38.2,0,4.4,0,,,0,,4.07,37.8,0,4.14,0,,,8
1589992820,14.2,13.8,26.2,26.7,,4.37,37.6,0,4.42,0,,,0,,4.09,37.3,0,4.15,0,,,8
1589992821,14.2,13.8,26.2,26.7,,4.37,37.6,0,4.42,0,,,0,,4.09,37.3,0,4.15,0,,,8
1589993001,14.3,13.9,25.5,26.1,,4.37,37,0,4.44,0,,,0,,4.08,36.6,0,4.18,0,,,8
1589993002,14.3,13.9,25.5,26.1,,4.37,37,0,4.44,0,,,0,,4.08,36.6,0,4.18,0,,,8
1589993178,14.4,13.9,26,26,,4.39,36.4,0,4.47,0,,,0,,4.1,36,0,4.17,0,,,8
1589993179,14.4,13.9,26,26,,4.39,36.4,0,4.47,0,,,0,,4.1,36,0,4.17,0,,,8
1589993700,14.5,14.1,27.3,27.3,,4.42,35,0,4.45,0,,,0,,4.1,34.7,0,4.18,0,,,8
1589993700,14.5,14.1,27.3,27.3,,4.42,35,0,4.45,0,,,0,,4.1,34.7,0,4.18,0,,,8
1589993880,14.5,14.1,27.4,27.5,,4.42,34.7,0,4.47,0,,,0,,4.12,34.4,0,4.18,0,,,8
1589993880,14.5,14.1,27.4,27.5,,4.42,34.7,0,4.47,0,,,0,,4.12,34.4,0,4.18,0,,,8
1589994060,14.5,14.1,27.6,27.7,,4.42,34.4,0,4.48,0,,,0,,4.09,34.1,0,4.17,0,,,8
1589994421,14.6,14.2,27.8,27.9,,4.39,33.8,0,4.45,0,,,0,,4.1,33.5,0,4.17,0,,,8
1589994422,14.6,14.2,27.8,27.9,,4.39,33.8,0,4.45,0,,,0,,4.1,33.5,0,4.17,0,,,8
1589994601,14.6,14.2,26.6,27.2,,4.39,33.5,0,4.45,0,,,0,,4.12,33.3,0,4.2,0,,,8
1589994602,14.6,14.2,26.6,27.2,,4.39,33.5,0,4.45,0,,,0,,4.12,33.3,0,4.2,0,,,8
1589994785,14.7,14.2,25.9,26.4,,4.39,33.3,0,4.47,0,,,0,,4.12,33.1,0,4.2,0,,,8
1589995326,14.7,14.2,26.3,26.4,,4.38,32.6,0,4.45,0,,,0,,4.12,32.4,0,4.19,0,,,8
1589995327,14.7,14.2,26.3,26.4,,4.38,32.6,0,4.45,0,,,0,,4.12,32.4,0,4.19,0,,,8
1589995506,14.7,14.3,26.8,26.8,,4.39,32.4,0,4.44,0,,,0,,4.12,32.2,0,4.2,0,,,8
1589995507,14.7,14.3,26.8,26.8,,4.39,32.4,0,4.44,0,,,0,,4.12,32.2,0,4.2,0,,,8
1589995686,14.7,14.3,27.1,27.1,,4.39,32.1,0,4.44,0,,,0,,4.13,32,0,4.2,0,,,8
1589995687,14.7,14.3,27.1,27.1,,4.39,32.1,0,4.44,0,,,0,,4.13,32,0,4.2,0,,,8
1589996054,14.7,14.3,27.4,27.5,,4.39,31.8,0,4.44,0,,,0,,4.12,31.7,0,4.2,0,,,8
1589996229,14.7,14.3,27.6,27.7,,4.38,31.7,0,4.44,0,,,0,,4.12,31.6,0,4.19,0,,,8
1589996229,14.7,14.3,27.6,27.7,,4.38,31.7,0,4.44,0,,,0,,4.12,31.6,0,4.19,0,,,8
1589996409,14.7,14.3,27.6,27.7,,4.37,31.5,0,4.44,0,,,0,,4.13,31.4,0,4.19,0,,,8
1589996410,14.7,14.3,27.6,27.7,,4.37,31.5,0,4.44,0,,,0,,4.13,31.4,0,4.19,0,,,8
1589996590,14.7,14.2,27.8,27.9,,4.38,31.3,0,4.42,0,,,0,,4.12,31.3,0,4.17,0,,,8
1589996590,14.7,14.2,27.8,27.9,,4.38,31.3,0,4.42,0,,,0,,4.12,31.3,0,4.17,0,,,8
1589996770,14.7,14.2,27.9,27.9,,4.38,31.2,0,4.44,0,,,0,,4.12,31.2,0,4.17,0,,,8
1589996771,14.7,14.2,27.9,27.9,,4.38,31.2,0,4.44,0,,,0,,4.12,31.2,0,4.17,0,,,8
1589996950,14.7,14.2,27.3,27.7,,4.35,31.1,0,4.44,0,,,0,,4.1,31,0,4.17,0,,,8
1589996951,14.7,14.2,27.3,27.7,,4.35,31.1,0,4.44,0,,,0,,4.1,31,0,4.17,0,,,8
1589997203,14.7,14.2,26,26.5,,4.37,30.9,0,4.44,0,,,0,,4.1,30.9,0,4.17,0,,,8
1589997204,14.7,14.2,26,26.5,,4.37,30.9,0,4.44,0,,,0,,4.1,30.9,0,4.17,0,,,8
1589997499,14.7,14.2,25.4,25.6,,4.37,30.7,0,4.42,0,,,0,,4.12,30.7,0,4.19,0,,,8
1589997499,14.7,14.2,25.4,25.6,,4.37,30.7,0,4.42,0,,,0,,4.12,30.7,0,4.19,0,,,8
1589997672,14.7,14.2,26.2,26.2,,4.37,30.6,0,4.4,0,,,0,,4.1,30.6,0,4.18,0,,,8
1589997673,14.7,14.2,26.2,26.2,,4.37,30.6,0,4.4,0,,,0,,4.1,30.6,0,4.18,0,,,8
1589998037,14.6,14.2,26.8,26.9,,4.37,30.4,0,4.4,0,,,0,,4.12,30.5,0,4.18,0,,,8
1589998217,14.7,14.2,27,27.1,,4.35,30.3,0,4.42,0,,,0,,4.12,30.4,0,4.19,0,,,8
1589998217,14.7,14.2,27,27.1,,4.35,30.3,0,4.42,0,,,0,,4.12,30.4,0,4.19,0,,,8
1589998397,14.6,14.2,27.4,27.4,,4.35,30.2,0,4.42,0,,,0,,4.1,30.3,0,4.18,0,,,8
1589998397,14.6,14.2,27.4,27.4,,4.35,30.2,0,4.42,0,,,0,,4.1,30.3,0,4.18,0,,,8
1589998577,14.6,14.2,27.5,27.5,,4.35,30.1,0,4.42,0,,,0,,4.12,30.2,0,4.18,0,,,8
1589998578,14.6,14.2,27.5,27.5,,4.35,30.1,0,4.42,0,,,0,,4.12,30.2,0,4.18,0,,,8
1589998758,14.6,14.2,27.5,27.6,,4.35,30,0,4.4,0,,,0,,4.09,30.2,0,4.17,0,,,8
1589998759,14.6,14.2,27.5,27.6,,4.35,30,0,4.4,0,,,0,,4.09,30.2,0,4.17,0,,,8
1589998938,14.6,14.2,27.6,27.7,,4.34,30,0,4.4,0,,,0,,4.09,30.1,0,4.17,0,,,8
1589998938,14.6,14.2,27.6,27.7,,4.34,30,0,4.4,0,,,0,,4.09,30.1,0,4.17,0,,,8
1589999119,14.7,14.2,27.7,27.8,,4.35,29.9,0,4.4,0,,,0,,4.1,30,0,4.19,0,,,8
1589999119,14.7,14.2,27.7,27.8,,4.35,29.9,0,4.4,0,,,0,,4.1,30,0,4.19,0,,,8
1589999299,14.7,14.2,27.8,27.9,,4.34,29.9,0,4.42,0,,,0,,4.1,30,0,4.17,0,,,8
1589999299,14.7,14.2,27.8,27.9,,4.34,29.9,0,4.42,0,,,0,,4.1,30,0,4.17,0,,,8
1589999479,14.7,14.2,26.8,27.4,,4.35,29.8,0,4.4,0,,,0,,4.1,29.9,0,4.18,0,,,8
1589999480,14.7,14.2,26.8,27.4,,4.35,29.8,0,4.4,0,,,0,,4.1,29.9,0,4.18,0,,,8
1589999660,14.7,14.2,25.9,26.5,,4.34,29.8,0,4.39,0,,,0,,4.12,29.9,0,4.18,0,,,8
1589999660,14.7,14.2,25.9,26.5,,4.34,29.8,0,4.39,0,,,0,,4.12,29.9,0,4.18,0,,,8
1589999841,14.7,14.2,25.3,25.8,,4.34,29.7,0,4.42,0,,,0,,4.09,29.9,0,4.19,0,,,8
1589999841,14.7,14.2,25.3,25.8,,4.34,29.7,0,4.42,0,,,0,,4.09,29.9,0,4.19,0,,,8
1590000021,14.6,14.2,26.1,26.1,,4.34,29.7,0,4.42,0,,,0,,4.09,29.8,0,4.17,0,,,8
1590000022,14.6,14.2,26.1,26.1,,4.34,29.7,0,4.42,0,,,0,,4.09,29.8,0,4.17,0,,,8
