time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫
1590854401,11.2,8.4,29.4,31.7,,3.77,30.1,0,3.86,0,,,0,,2.46,51.9,98.4,8.49,31.3,,,8
1590854402,11.2,8.4,29.4,31.7,,3.77,30.1,0,3.86,0,,,0,,2.46,51.9,98.4,8.49,31.3,,,8
1590854770,11.2,8.4,29.4,31.7,,3.76,30,0,3.82,0,,,0,,2.46,52,98.4,8.51,31.4,,,8
1590854770,11.2,8.4,29.4,31.7,,3.76,30,0,3.82,0,,,0,,2.46,52,98.4,8.51,31.4,,,8
1590854946,11.2,8.3,29.4,31.7,,3.76,30,0,3.82,0,,,0,,2.46,52,98.3,8.51,31.5,,,8
1590854946,11.2,8.3,29.4,31.7,,3.76,30,0,3.82,0,,,0,,2.46,52,98.3,8.51,31.5,,,8
1590855171,11.2,8.4,29.4,31.8,,3.77,30,0,3.84,0,,,0,,2.46,52,99.1,8.53,31.4,,,8
1590855171,11.2,8.4,29.4,31.8,,3.77,30,0,3.84,0,,,0,,2.46,52,99.1,8.53,31.4,,,8
1590855352,11.2,8.3,29.4,31.7,,3.76,30,0,3.82,0,,,0,,2.45,52,98.2,8.5,31.4,,,8
1590855352,11.2,8.3,29.4,31.7,,3.76,30,0,3.82,0,,,0,,2.45,52,98.2,8.5,31.4,,,8
1590855532,11.2,8.4,29.4,31.7,,3.77,30,0,3.84,0,,,0,,2.46,52,98.3,8.5,31.4,,,8
1590855532,11.2,8.4,29.4,31.7,,3.77,30,0,3.84,0,,,0,,2.46,52,98.3,8.5,31.4,,,8
1590855712,11.2,8.4,29.4,31.7,,3.77,30,0,3.83,0,,,0,,2.47,52,98.6,8.49,31.4,,,8
1590855712,11.2,8.4,29.4,31.7,,3.77,30,0,3.83,0,,,0,,2.47,52,98.6,8.49,31.4,,,8
