time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫
1589212917,13.5,13.3,25.9,28.1,,4.13,57.2,0,4.25,0,,,0,,3.97,55,0,4.99,0,,,9
1589212917,13.5,13.3,25.9,28.1,,4.13,57.2,0,4.25,0,,,0,,3.97,55,0,4.99,0,,,9
1589213097,14.2,13.9,25.1,26,,4.18,53,0,4.24,0,,,0,,4.09,51.4,0,4.19,0,,,9
1589213097,14.2,13.9,25.1,26,,4.18,53,0,4.24,0,,,0,,4.09,51.4,0,4.19,0,,,9
1589213279,14.7,14.3,25.3,25.6,,4.25,50.3,0,4.29,0,,,0,,4.14,48.9,0,4.23,0,,,9
1589213280,14.7,14.3,25.3,25.6,,4.25,50.3,0,4.29,0,,,0,,4.14,48.9,0,4.23,0,,,9
1589213461,15.2,14.8,25.7,25.9,,4.32,47.9,0,4.37,0,,,0,,4.19,46.6,0,4.29,0,,,9
1589213461,15.2,14.8,25.7,25.9,,4.32,47.9,0,4.37,0,,,0,,4.19,46.6,0,4.29,0,,,9
1589213642,15.5,15.2,25.9,26.1,,4.38,46.2,0,4.42,0,,,0,,4.27,45,0,4.33,0,,,9
1589213642,15.5,15.2,25.9,26.1,,4.38,46.2,0,4.42,0,,,0,,4.27,45,0,4.33,0,,,9
1589213824,15.9,15.5,26,26.2,,4.43,44.5,0,4.48,0,,,0,,4.29,43.5,0,4.4,0,,,9
1589213824,15.9,15.5,26,26.2,,4.43,44.5,0,4.48,0,,,0,,4.29,43.5,0,4.4,0,,,9
1589214057,16.2,15.8,26.1,26.3,,4.49,42.9,0,4.54,0,,,0,,4.35,41.9,0,4.44,0,,,9
1589214057,16.2,15.8,26.1,26.3,,4.49,42.9,0,4.54,0,,,0,,4.35,41.9,0,4.44,0,,,9
1589214240,16.4,16,26.1,26.4,,4.53,41.7,0,4.58,0,,,0,,4.38,40.8,0,4.48,0,,,9
