time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫
1589731365,11.5,11.3,26.8,28.1,,4.01,59.8,0,5.19,0,,,0,,3.68,56.3,0,5.29,0,,,8
1589731365,11.5,11.3,26.8,28.1,,4.01,59.8,0,5.19,0,,,0,,3.68,56.3,0,5.29,0,,,8
1589731545,12.3,12.1,26.4,26.9,,4.24,55.3,0,4.64,0,,,0,,3.84,52.6,0,4.99,0,,,8
1589731546,12.3,12.1,26.4,26.9,,4.24,55.3,0,4.64,0,,,0,,3.84,52.6,0,4.99,0,,,8
1589731726,12.9,12.7,25.9,26.2,,4.32,52.1,0,4.49,0,,,0,,3.96,49.6,0,5.01,0,,,8
1589731726,12.9,12.7,25.9,26.2,,4.32,52.1,0,4.49,0,,,0,,3.96,49.6,0,5.01,0,,,8
1589731906,13.3,13,25.6,26,,4.27,49.7,0,4.32,0,,,0,,4.03,47.7,0,4.6,0,,,8
1589731907,13.3,13,25.6,26,,4.27,49.7,0,4.32,0,,,0,,4.03,47.7,0,4.6,0,,,8
1589732091,13.7,13.4,26,26,,4.32,47.7,0,4.38,0,,,0,,4.04,45.6,0,4.18,0,,,8
1589732092,13.7,13.4,26,26,,4.32,47.7,0,4.38,0,,,0,,4.04,45.6,0,4.18,0,,,8
1589732329,14,13.7,26.8,26.9,,4.37,45.6,0,4.4,0,,,0,,4.06,43.7,0,4.14,0,,,8
1589732329,14,13.7,26.8,26.9,,4.37,45.6,0,4.4,0,,,0,,4.06,43.7,0,4.14,0,,,8
1589732509,14.2,13.9,27.3,27.4,,4.39,44.2,0,4.44,0,,,0,,4.08,42.4,0,4.15,0,,,8
1589732509,14.2,13.9,27.3,27.4,,4.39,44.2,0,4.44,0,,,0,,4.08,42.4,0,4.15,0,,,8
1589732689,14.4,14,27.8,27.8,,4.43,43,0,4.49,0,,,0,,4.13,41.3,0,4.19,0,,,8
1589732690,14.4,14,27.8,27.8,,4.43,43,0,4.49,0,,,0,,4.13,41.3,0,4.19,0,,,8
1589732870,14.6,14.2,27.9,28,,4.43,42.1,0,4.49,0,,,0,,4.15,40.5,0,4.23,0,,,8
1589732870,14.6,14.2,27.9,28,,4.43,42.1,0,4.49,0,,,0,,4.15,40.5,0,4.23,0,,,8
1589733050,14.8,14.4,27.9,28.1,,4.47,41.1,0,4.52,0,,,0,,4.17,39.6,0,4.24,0,,,8
1589733050,14.8,14.4,27.9,28.1,,4.47,41.1,0,4.52,0,,,0,,4.17,39.6,0,4.24,0,,,8
1589733231,14.9,14.5,26.7,27.3,,4.49,40.3,0,4.57,0,,,0,,4.19,39.1,0,4.28,0,,,8
1589733231,14.9,14.5,26.7,27.3,,4.49,40.3,0,4.57,0,,,0,,4.19,39.1,0,4.28,0,,,8
1589733411,15,14.6,26.3,26.7,,4.52,39.6,0,4.55,0,,,0,,4.22,38.5,0,4.29,0,,,8
1589733411,15,14.6,26.3,26.7,,4.52,39.6,0,4.55,0,,,0,,4.22,38.5,0,4.29,0,,,8
1589733774,15.2,14.8,25.7,26.1,,4.53,38.4,0,4.59,0,,,0,,4.23,37.4,0,4.3,0,,,8
1589733775,15.2,14.8,25.7,26.1,,4.53,38.4,0,4.59,0,,,0,,4.23,37.4,0,4.3,0,,,8
1589733955,15.2,14.8,25.9,26.1,,4.54,37.8,0,4.59,0,,,0,,4.24,36.9,0,4.32,0,,,8
1589733955,15.2,14.8,25.9,26.1,,4.54,37.8,0,4.59,0,,,0,,4.24,36.9,0,4.32,0,,,8
1589734135,15.3,14.9,26.8,26.8,,4.55,37.3,0,4.58,0,,,0,,4.25,36.4,0,4.34,0,,,8
1589734136,15.3,14.9,26.8,26.8,,4.55,37.3,0,4.58,0,,,0,,4.25,36.4,0,4.34,0,,,8
1589734317,15.4,15,27.2,27.2,,4.55,36.9,0,4.62,0,,,0,,4.25,36.1,0,4.34,0,,,8
1589734499,15.4,15,27.6,27.6,,4.57,36.4,0,4.63,0,,,0,,4.28,35.7,0,4.33,0,,,8
1589734679,15.5,15.1,27.9,28,,4.57,36,0,4.62,0,,,0,,4.28,35.3,0,4.33,0,,,8
1589734679,15.5,15.1,27.9,28,,4.57,36,0,4.62,0,,,0,,4.28,35.3,0,4.33,0,,,8
