time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫
1590509120,12.8,10.5,26.8,28.2,,2.67,56.8,124.2,8.53,66.6,,,0,,3.47,26.2,0,3.48,0,,,10
1590509120,12.8,10.5,26.8,28.2,,2.67,56.8,124.2,8.53,66.6,,,0,,3.47,26.2,0,3.48,0,,,10
1590509300,13.2,11,26.8,28.2,,2.72,56.4,124.6,8.61,66.9,,,0,,3.57,26.2,0,3.57,0,,,10
1590509300,13.2,11,26.8,28.2,,2.72,56.4,124.6,8.61,66.9,,,0,,3.57,26.2,0,3.57,0,,,10
1590509478,13.3,11,26.9,28.3,,2.81,56.5,125,8.73,66.6,,,0,,3.68,26.2,0,3.69,0,,,10
1590509479,13.3,11,26.9,28.3,,2.81,56.5,125,8.73,66.6,,,0,,3.68,26.2,0,3.69,0,,,10
1590509659,13.4,12.8,26.9,27.8,,3.22,58.3,0,5.96,0,,,0,,3.56,26.3,0,3.57,0,,,10
1590509660,13.4,12.8,26.9,27.8,,3.22,58.3,0,5.96,0,,,0,,3.56,26.3,0,3.57,0,,,10
1590509839,13.4,13.2,27,27.1,,4.07,54.9,0,5.38,0,,,0,,3.64,26.3,0,3.67,0,,,10
1590509840,13.4,13.2,27,27.1,,4.07,54.9,0,5.38,0,,,0,,3.64,26.3,0,3.67,0,,,10
1590510019,13.4,13.2,26.9,27.1,,4.44,51.3,0,4.94,0,,,0,,3.72,26.4,0,3.74,0,,,10
1590510020,13.4,13.2,26.9,27.1,,4.44,51.3,0,4.94,0,,,0,,3.72,26.4,0,3.74,0,,,10
1590510254,13.4,13.2,26.9,27.1,,4.48,48.6,0,4.59,0,,,0,,3.59,26.5,0,3.62,0,,,10
1590510255,13.4,13.2,26.9,27.1,,4.48,48.6,0,4.59,0,,,0,,3.59,26.5,0,3.62,0,,,10
1590510434,13.4,13.2,26.9,27.1,,4.52,47,0,4.57,0,,,0,,3.64,26.6,0,3.66,0,,,10
1590510435,13.4,13.2,26.9,27.1,,4.52,47,0,4.57,0,,,0,,3.64,26.6,0,3.66,0,,,10
1590510615,13.4,13.2,26.9,27.1,,4.69,45.7,0,4.7,0,,,0,,3.83,26.8,0,3.86,0,,,10
1590510615,13.4,13.2,26.9,27.1,,4.69,45.7,0,4.7,0,,,0,,3.83,26.8,0,3.86,0,,,10
1590510795,13.4,13.2,26.9,27.1,,4.68,44.7,0,4.7,0,,,0,,3.86,26.9,0,3.88,0,,,10
1590510795,13.4,13.2,26.9,27.1,,4.68,44.7,0,4.7,0,,,0,,3.86,26.9,0,3.88,0,,,10
1590510976,13.4,13.3,26.8,27.1,,4.52,43.9,0,4.54,0,,,0,,3.74,27.1,0,3.76,0,,,10
1590510976,13.4,13.3,26.8,27.1,,4.52,43.9,0,4.54,0,,,0,,3.74,27.1,0,3.76,0,,,10
1590511156,13.5,13.3,26.8,27.1,,4.59,43.2,0,4.62,0,,,0,,3.84,27.2,0,3.88,0,,,10
1590511156,13.5,13.3,26.8,27.1,,4.59,43.2,0,4.62,0,,,0,,3.84,27.2,0,3.88,0,,,10
1590511338,13.5,13.3,26.7,27.1,,4.6,42.6,0,4.62,0,,,0,,3.87,27.3,0,3.91,0,,,10
1590511338,13.5,13.3,26.7,27.1,,4.6,42.6,0,4.62,0,,,0,,3.87,27.3,0,3.91,0,,,10
1590511518,13.5,13.4,26.5,27.1,,4.53,42,0,4.54,0,,,0,,3.79,27.4,0,3.82,0,,,10
1590511518,13.5,13.4,26.5,27.1,,4.53,42,0,4.54,0,,,0,,3.79,27.4,0,3.82,0,,,10
1590511891,13.5,13.4,26,27.1,,4.58,40.9,0,4.6,0,,,0,,3.88,27.6,0,3.89,0,,,10
1590511891,13.5,13.4,26,27.1,,4.58,40.9,0,4.6,0,,,0,,3.88,27.6,0,3.89,0,,,10
1590512060,13.6,13.5,25.6,27,,4.67,40.3,0,4.68,0,,,0,,3.99,27.7,0,4.03,0,,,10
1590512060,13.6,13.5,25.6,27,,4.67,40.3,0,4.68,0,,,0,,3.99,27.7,0,4.03,0,,,10
1590512248,13.6,13.5,25.3,27,,4.69,39.9,0,4.72,0,,,0,,4.01,27.8,0,4.04,0,,,10
1590512248,13.6,13.5,25.3,27,,4.69,39.9,0,4.72,0,,,0,,4.01,27.8,0,4.04,0,,,10
1590512431,13.6,13.5,24.9,27,,4.58,39.5,0,4.6,0,,,0,,3.92,27.8,0,3.93,0,,,10
1590512431,13.6,13.5,24.9,27,,4.58,39.5,0,4.6,0,,,0,,3.92,27.8,0,3.93,0,,,10
1590512967,13.7,13.6,24.1,27,,4.72,38.4,0,4.74,0,,,0,,4.08,28,0,4.12,0,,,10
1590512967,13.7,13.6,24.1,27,,4.72,38.4,0,4.74,0,,,0,,4.08,28,0,4.12,0,,,10
1590513330,13.8,13.7,23.8,27,,4.59,37.7,0,4.6,0,,,0,,3.97,28.1,0,3.99,0,,,10
1590513330,13.8,13.7,23.8,27,,4.59,37.7,0,4.6,0,,,0,,3.97,28.1,0,3.99,0,,,10
1590513510,13.8,13.7,23.6,27,,4.58,37.4,0,4.62,0,,,0,,3.99,28.1,0,4.02,0,,,10
1590513510,13.8,13.7,23.6,27,,4.58,37.4,0,4.62,0,,,0,,3.99,28.1,0,4.02,0,,,10
1590513690,13.9,13.7,23.5,27,,4.63,37,0,4.64,0,,,0,,4.02,28.2,0,4.04,0,,,10
