time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫
1589212816,12.1,9.7,25.6,27.3,,3.54,27.3,0,3.54,0,,,0,,2.65,57.5,129.4,8.79,69.8,,,11
1589212817,12.1,9.7,25.6,27.3,,3.54,27.3,0,3.54,0,,,0,,2.65,57.5,129.4,8.79,69.8,,,11
1589213001,11.7,9.8,28,29.5,,3.33,27.3,0,3.35,0,,,0,,2.57,57,132,9.04,72.2,,,11
1589213001,11.7,9.8,28,29.5,,3.33,27.3,0,3.35,0,,,0,,2.57,57,132,9.04,72.2,,,11
1589213366,10.9,8.9,25.8,27.4,,3.4,27.3,0,3.38,0,,,0,,1.39,54.8,119.6,8.39,0,,,11
1589213366,10.9,8.9,25.8,27.4,,3.4,27.3,0,3.38,0,,,0,,1.39,54.8,119.6,8.39,0,,,11
1589213547,10.7,11.4,25.7,25.9,,3.31,27.3,0,3.3,0,,,0,,3.71,51.5,0,5.14,0,,,11
1589213547,10.7,11.4,25.7,25.9,,3.31,27.3,0,3.3,0,,,0,,3.71,51.5,0,5.14,0,,,11
1589213768,10.8,12.7,25.7,25.9,,3.35,27.3,0,3.32,0,,,0,,4.08,47.4,0,4.58,0,,,11
1589213768,10.8,12.7,25.7,25.9,,3.35,27.3,0,3.32,0,,,0,,4.08,47.4,0,4.58,0,,,11
1589213979,11,12.6,25.4,25.9,,3.4,27.4,0,3.37,0,,,0,,4.27,45.5,0,4.47,0,,,11
1589213979,11,12.6,25.4,25.9,,3.4,27.4,0,3.37,0,,,0,,4.27,45.5,0,4.47,0,,,11
1589214131,11.2,12.6,24.8,25.9,,3.42,27.5,0,3.41,0,,,0,,4.32,43.8,0,4.4,0,,,11
1589214131,11.2,12.6,24.8,25.9,,3.42,27.5,0,3.41,0,,,0,,4.32,43.8,0,4.4,0,,,11
1589214327,11.3,12.6,24.3,25.9,,3.4,27.5,0,3.38,0,,,0,,4.27,42.4,0,4.32,0,,,11
1589214327,11.3,12.6,24.3,25.9,,3.4,27.5,0,3.38,0,,,0,,4.27,42.4,0,4.32,0,,,11
1589214499,11.6,12.6,23.8,25.9,,3.4,27.6,0,3.4,0,,,0,,4.24,40.5,0,4.29,0,,,11
1589214499,11.6,12.6,23.8,25.9,,3.4,27.6,0,3.4,0,,,0,,4.24,40.5,0,4.29,0,,,11
1589214677,11.8,12.6,23.5,25.9,,3.43,27.7,0,3.43,0,,,0,,4.25,39.5,0,4.3,0,,,11
1589214677,11.8,12.6,23.5,25.9,,3.43,27.7,0,3.43,0,,,0,,4.25,39.5,0,4.3,0,,,11
1589214858,12,12.6,23.1,25.9,,3.54,27.7,0,3.52,0,,,0,,4.29,38.5,0,4.34,0,,,11
1589214858,12,12.6,23.1,25.9,,3.54,27.7,0,3.52,0,,,0,,4.29,38.5,0,4.34,0,,,11
1589215066,12.2,12.6,22.8,25.9,,3.44,27.8,0,3.46,0,,,0,,4.19,37.5,0,4.25,0,,,11
1589215067,12.2,12.6,22.8,25.9,,3.44,27.8,0,3.46,0,,,0,,4.19,37.5,0,4.25,0,,,11
1589215222,12.3,12.6,22.5,25.9,,3.61,27.8,0,3.59,0,,,0,,4.32,36.7,0,4.37,0,,,11
1589215222,12.3,12.6,22.5,25.9,,3.61,27.8,0,3.59,0,,,0,,4.32,36.7,0,4.37,0,,,11
1589215404,12.4,12.6,22.3,25.9,,3.48,27.8,0,3.48,0,,,0,,4.18,36,0,4.24,0,,,11
1589215404,12.4,12.6,22.3,25.9,,3.48,27.8,0,3.48,0,,,0,,4.18,36,0,4.24,0,,,11
1589215585,12.5,12.6,22.1,25.9,,3.66,27.8,0,3.66,0,,,0,,4.34,35.2,0,4.4,0,,,11
