time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫
1589990516,11.5,9.7,25.8,27.2,,2.51,54.1,109.8,7.95,55.7,,,0,,3.32,24.5,0,3.32,0,,,10
1589990517,11.5,9.7,25.8,27.2,,2.51,54.1,109.8,7.95,55.7,,,0,,3.32,24.5,0,3.32,0,,,10
1589990697,11.8,9.4,25.6,26.8,,2.29,55.8,100.9,7.7,51.1,,,0,,3.36,24.5,0,3.36,0,,,10
1589990697,11.8,9.4,25.6,26.8,,2.29,55.8,100.9,7.7,51.1,,,0,,3.36,24.5,0,3.36,0,,,10
1589990877,12.4,9.8,25.4,26.7,,2.56,58.3,101.7,7.83,51.7,,,0,,3.52,24.5,0,3.53,0,,,10
1589990878,12.4,9.8,25.4,26.7,,2.56,58.3,101.7,7.83,51.7,,,0,,3.52,24.5,0,3.53,0,,,10
1589991057,12.7,10.1,25.4,26.6,,2.42,58.9,102,7.69,51.2,,,0,,3.41,24.5,0,3.42,0,,,10
1589991058,12.7,10.1,25.4,26.6,,2.42,58.9,102,7.69,51.2,,,0,,3.41,24.5,0,3.42,0,,,10
1589991237,0,0,0,0,,0,0,0,0,0,,,0,,0,0,0,0,0,,,0
1589991237,0,0,0,0,,0,0,0,0,0,,,0,,0,0,0,0,0,,,0
1589991417,13,12.7,25.2,25.4,,4.19,53.3,0,4.8,0,,,0,,3.56,24.6,0,3.59,0,,,10
1589991418,13,12.7,25.2,25.4,,4.19,53.3,0,4.8,0,,,0,,3.56,24.6,0,3.59,0,,,10
1589991597,13,12.7,25.2,25.4,,4.34,50.7,0,4.57,0,,,0,,3.57,24.7,0,3.61,0,,,10
1589991598,13,12.7,25.2,25.4,,4.34,50.7,0,4.57,0,,,0,,3.57,24.7,0,3.61,0,,,10
1589991777,13,12.7,25.2,25.4,,4.44,48.5,0,4.49,0,,,0,,3.61,24.8,0,3.62,0,,,10
1589991778,13,12.7,25.2,25.4,,4.44,48.5,0,4.49,0,,,0,,3.61,24.8,0,3.62,0,,,10
1589991957,13,12.7,25.2,25.4,,4.5,47.1,0,4.52,0,,,0,,3.69,24.8,0,3.72,0,,,10
1589991958,13,12.7,25.2,25.4,,4.5,47.1,0,4.52,0,,,0,,3.69,24.8,0,3.72,0,,,10
1589992138,13,12.7,25.2,25.4,,4.35,45.6,0,4.38,0,,,0,,3.57,24.9,0,3.59,0,,,10
1589992139,13,12.7,25.2,25.4,,4.35,45.6,0,4.38,0,,,0,,3.57,24.9,0,3.59,0,,,10
1589992318,13,12.7,25.1,25.3,,4.49,44.4,0,4.5,0,,,0,,3.76,25,0,3.77,0,,,10
1589992319,13,12.7,25.1,25.3,,4.49,44.4,0,4.5,0,,,0,,3.76,25,0,3.77,0,,,10
1589992768,13.1,12.8,25,25.3,,4.35,42.2,0,4.37,0,,,0,,3.66,25.4,0,3.68,0,,,10
1589992769,13.1,12.8,25,25.3,,4.35,42.2,0,4.37,0,,,0,,3.66,25.4,0,3.68,0,,,10
