time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫
1589212822,18.3,15.8,24.3,26,,4.98,29.1,0,4.96,0,,,0,,4.49,29.3,0,4.5,0,,,13
1589212822,18.3,15.8,24.3,26,,4.98,29.1,0,4.96,0,,,0,,4.49,29.3,0,4.5,0,,,13
1589213002,18.4,15.8,24.3,26,,4.95,29.1,0,4.99,0,,,0,,4.49,29.3,0,4.52,0,,,13
1589213002,18.4,15.8,24.3,26,,4.95,29.1,0,4.99,0,,,0,,4.49,29.3,0,4.52,0,,,13
1589213182,18.4,15.8,24.3,26,,4.95,29.1,0,4.98,0,,,0,,4.5,29.3,0,4.5,0,,,13
1589213182,18.4,15.8,24.3,26,,4.95,29.1,0,4.98,0,,,0,,4.5,29.3,0,4.5,0,,,13
1589213362,18.4,15.8,24.3,26,,4.95,29.1,0,4.99,0,,,0,,4.5,29.3,0,4.53,0,,,13
1589213542,18.4,15.8,24.3,26,,4.95,29.1,0,4.99,0,,,0,,4.5,29.2,0,4.53,0,,,13
1589213542,18.4,15.8,24.3,26,,4.95,29.1,0,4.99,0,,,0,,4.5,29.2,0,4.53,0,,,13
1589213724,18.5,15.8,24.3,26,,4.96,29.1,0,4.99,0,,,0,,4.5,29.2,0,4.52,0,,,13
1589213724,18.5,15.8,24.3,26,,4.96,29.1,0,4.99,0,,,0,,4.5,29.2,0,4.52,0,,,13
1589213905,18.5,15.8,24.3,26,,4.99,29,0,5,0,,,0,,4.52,29.2,0,4.54,0,,,13
1589213905,18.5,15.8,24.3,26,,4.99,29,0,5,0,,,0,,4.52,29.2,0,4.54,0,,,13
1589214087,18.5,15.8,24.3,26,,4.99,29,0,4.99,0,,,0,,4.5,29.2,0,4.54,0,,,13
1589214088,18.5,15.8,24.3,26,,4.99,29,0,4.99,0,,,0,,4.5,29.2,0,4.54,0,,,13
1589214267,18.5,15.8,24.3,26,,4.95,29,0,4.99,0,,,0,,4.52,29.2,0,4.55,0,,,13
1589214267,18.5,15.8,24.3,26,,4.95,29,0,4.99,0,,,0,,4.52,29.2,0,4.55,0,,,13
1589214448,18.6,15.8,24.4,26,,4.99,29,0,5,0,,,0,,4.54,29.2,0,4.55,0,,,13
1589214448,18.6,15.8,24.4,26,,4.99,29,0,5,0,,,0,,4.54,29.2,0,4.55,0,,,13
1589214638,18.6,15.8,24.4,26,,4.98,29,0,4.99,0,,,0,,4.53,29.2,0,4.55,0,,,13
1589214639,18.6,15.8,24.4,26,,4.98,29,0,4.99,0,,,0,,4.53,29.2,0,4.55,0,,,13
1589214821,18.6,15.8,24.4,26,,5,29,0,4.99,0,,,0,,4.52,29.2,0,4.54,0,,,13
1589214821,18.6,15.8,24.4,26,,5,29,0,4.99,0,,,0,,4.52,29.2,0,4.54,0,,,13
1589214994,18.6,15.8,24.4,26,,4.96,28.9,0,5,0,,,0,,4.53,29.1,0,4.55,0,,,13
1589215309,18.7,15.8,24.4,26,,4.98,28.9,0,5.01,0,,,0,,4.52,29.1,0,4.54,0,,,13
1589215309,18.7,15.8,24.4,26,,4.98,28.9,0,5.01,0,,,0,,4.52,29.1,0,4.54,0,,,13
1589215491,18.7,15.8,24.4,26,,5,28.9,0,5,0,,,0,,4.53,29.1,0,4.54,0,,,13
1589215491,18.7,15.8,24.4,26,,5,28.9,0,5,0,,,0,,4.53,29.1,0,4.54,0,,,13
1589215672,18.7,15.7,24.4,26,,4.98,28.9,0,5.04,0,,,0,,4.54,29.1,0,4.55,0,,,13
1589215673,18.7,15.7,24.4,26,,4.98,28.9,0,5.04,0,,,0,,4.54,29.1,0,4.55,0,,,13
1589215853,18.7,15.7,24.4,26,,4.98,28.9,0,5,0,,,0,,4.54,29.1,0,4.55,0,,,13
1589215853,18.7,15.7,24.4,26,,4.98,28.9,0,5,0,,,0,,4.54,29.1,0,4.55,0,,,13
1589216034,18.8,15.7,24.4,26,,5,28.9,0,5.01,0,,,0,,4.54,29.1,0,4.55,0,,,13
1589216034,18.8,15.7,24.4,26,,5,28.9,0,5.01,0,,,0,,4.54,29.1,0,4.55,0,,,13
1589216216,18.8,16,24.4,26,,4.98,28.8,0,5.01,0,,,0,,4.55,29.1,0,4.54,0,,,13
1589216216,18.8,16,24.4,26,,4.98,28.8,0,5.01,0,,,0,,4.55,29.1,0,4.54,0,,,13
1589216398,18.8,15.8,24.4,26,,4.96,28.8,0,5.01,0,,,0,,4.54,29.1,0,4.54,0,,,13
1589216398,18.8,15.8,24.4,26,,4.96,28.8,0,5.01,0,,,0,,4.54,29.1,0,4.54,0,,,13
1589216578,18.8,15.7,24.4,26,,4.98,28.8,0,5.01,0,,,0,,4.55,29,0,4.54,0,,,13
1589216578,18.8,15.7,24.4,26,,4.98,28.8,0,5.01,0,,,0,,4.55,29,0,4.54,0,,,13
1589216759,18.8,15.8,24.4,26,,4.98,28.8,0,5,0,,,0,,4.55,29,0,4.54,0,,,13
1589216759,18.8,15.8,24.4,26,,4.98,28.8,0,5,0,,,0,,4.55,29,0,4.54,0,,,13
1589216939,18.9,15.8,24.4,26,,4.99,28.8,0,5.01,0,,,0,,4.55,29,0,4.54,0,,,13
1589216939,18.9,15.8,24.4,26,,4.99,28.8,0,5.01,0,,,0,,4.55,29,0,4.54,0,,,13
1589217120,18.9,15.8,24.4,26,,4.99,28.8,0,5.01,0,,,0,,4.57,29,0,4.58,0,,,13
1589217120,18.9,15.8,24.4,26,,4.99,28.8,0,5.01,0,,,0,,4.57,29,0,4.58,0,,,13
1589217302,18.9,15.8,24.4,26,,5.01,28.8,0,5.03,0,,,0,,4.54,29,0,4.54,0,,,13
1589217302,18.9,15.8,24.4,26,,5.01,28.8,0,5.03,0,,,0,,4.54,29,0,4.54,0,,,13
1589217484,18.9,15.8,24.5,26,,5.01,28.8,0,5.01,0,,,0,,4.54,29,0,4.54,0,,,13
1589217484,18.9,15.8,24.5,26,,5.01,28.8,0,5.01,0,,,0,,4.54,29,0,4.54,0,,,13
1589217664,18.9,15.8,24.5,26,,5,28.8,0,5.03,0,,,0,,4.58,29,0,4.55,0,,,13
1589217664,18.9,15.8,24.5,26,,5,28.8,0,5.03,0,,,0,,4.58,29,0,4.55,0,,,13
1589217845,18.9,15.9,24.5,26,,5,28.7,0,5.03,0,,,0,,4.59,29,0,4.57,0,,,13
1589217845,18.9,15.9,24.5,26,,5,28.7,0,5.03,0,,,0,,4.59,29,0,4.57,0,,,13
1589218027,19,15.9,24.5,26,,5,28.7,0,5.03,0,,,0,,4.57,29,0,4.55,0,,,13
1589218027,19,15.9,24.5,26,,5,28.7,0,5.03,0,,,0,,4.57,29,0,4.55,0,,,13
1589218209,19,15.9,24.5,26,,5.03,28.7,0,5.04,0,,,0,,4.55,29,0,4.55,0,,,13
1589218388,19,15.9,24.5,26,,5.04,28.7,0,5.05,0,,,0,,4.57,28.9,0,4.57,0,,,13
1589218389,19,15.9,24.5,26,,5.04,28.7,0,5.05,0,,,0,,4.57,28.9,0,4.57,0,,,13
1589218570,19,16,24.5,26,,5.04,28.7,0,5.05,0,,,0,,4.58,28.9,0,4.58,0,,,13
1589218570,19,16,24.5,26,,5.04,28.7,0,5.05,0,,,0,,4.58,28.9,0,4.58,0,,,13
1589218761,19,16,24.5,26,,5.01,28.7,0,5.05,0,,,0,,4.57,28.9,0,4.57,0,,,13
1589218762,19,16,24.5,26,,5.01,28.7,0,5.05,0,,,0,,4.57,28.9,0,4.57,0,,,13
1589218982,19,16.1,24.5,26,,5.03,28.7,0,5.06,0,,,0,,4.58,28.9,0,4.59,0,,,13
1589218982,19,16.1,24.5,26,,5.03,28.7,0,5.06,0,,,0,,4.58,28.9,0,4.59,0,,,13
1589219172,19.1,16.1,24.5,26,,5.04,28.7,0,5.06,0,,,0,,4.58,28.9,0,4.58,0,,,13
1589219345,19.1,16.1,24.5,26,,5,28.7,0,5.05,0,,,0,,4.58,28.9,0,4.6,0,,,13
1589219345,19.1,16.1,24.5,26,,5,28.7,0,5.05,0,,,0,,4.58,28.9,0,4.6,0,,,13
1589219532,19.1,16.2,24.5,26,,5.01,28.7,0,5.04,0,,,0,,4.58,28.9,0,4.58,0,,,13
1589219532,19.1,16.2,24.5,26,,5.01,28.7,0,5.04,0,,,0,,4.58,28.9,0,4.58,0,,,13
1589219707,19.1,16.2,24.5,26,,5.03,28.6,0,5.06,0,,,0,,4.58,28.9,0,4.62,0,,,13
1589219707,19.1,16.2,24.5,26,,5.03,28.6,0,5.06,0,,,0,,4.58,28.9,0,4.62,0,,,13
1589219890,19.1,16.2,24.5,26,,5.04,28.6,0,5.06,0,,,0,,4.6,28.9,0,4.59,0,,,13
1589219890,19.1,16.2,24.5,26,,5.04,28.6,0,5.06,0,,,0,,4.6,28.9,0,4.59,0,,,13
