time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫
1588435247,18.8,15.7,25,24.9,,4.6,26.1,0,4.64,0,,,0,,4.5,26.2,0,4.52,0,,,14
1588435611,18.8,15.8,25,24.9,,4.58,26.1,0,4.62,0,,,0,,4.47,26.2,0,4.49,0,,,14
1588435790,18.8,15.8,25,24.9,,4.6,26.1,0,4.62,0,,,0,,4.47,26.2,0,4.5,0,,,14
1588435970,18.8,15.8,25,24.9,,4.59,26.1,0,4.6,0,,,0,,4.45,26.2,0,4.47,0,,,14
1588436151,18.8,15.9,25,24.9,,4.58,26.1,0,4.6,0,,,0,,4.47,26.2,0,4.49,0,,,14
1588436331,18.8,15.9,25,24.9,,4.59,26.1,0,4.6,0,,,0,,4.47,26.2,0,4.49,0,,,14
1588436514,18.8,15.9,25,24.9,,4.57,26.1,0,4.6,0,,,0,,4.45,26.2,0,4.49,0,,,14
1588436741,18.8,16,25,24.9,,4.58,26.1,0,4.62,0,,,0,,4.47,26.2,0,4.5,0,,,14
1588436923,18.8,16,25,24.9,,4.58,26.1,0,4.6,0,,,0,,4.47,26.2,0,4.49,0,,,14
1588437103,18.8,16,25,24.9,,4.6,26.1,0,4.6,0,,,0,,4.47,26.2,0,4.49,0,,,14
1588437284,18.8,16,25,24.9,,4.59,26.1,0,4.6,0,,,0,,4.47,26.2,0,4.52,0,,,14
1588437646,18.8,16.1,25,24.9,,4.6,26.1,0,4.6,0,,,0,,4.47,26.2,0,4.48,0,,,14
1588437827,18.8,16.1,25,24.9,,4.59,26.1,0,4.62,0,,,0,,4.48,26.2,0,4.49,0,,,14
1588438007,18.8,16.1,25,24.9,,4.59,26.1,0,4.6,0,,,0,,4.47,26.2,0,4.49,0,,,14
1588438188,18.8,16.2,25,24.9,,4.6,26.1,0,4.63,0,,,0,,4.47,26.2,0,4.49,0,,,14
1588438369,18.8,16.2,25,24.9,,4.57,26.1,0,4.6,0,,,0,,4.47,26.2,0,4.49,0,,,14
1588438908,18.8,16.3,25,24.9,,4.59,26.1,0,4.6,0,,,0,,4.45,26.2,0,4.49,0,,,14
1588439088,18.8,16.3,25,24.9,,4.59,26.1,0,4.6,0,,,0,,4.47,26.2,0,4.49,0,,,14
1588439268,18.8,16.3,25,24.9,,4.58,26.1,0,4.6,0,,,0,,4.47,26.2,0,4.49,0,,,14
1588439449,18.8,16.3,25,24.9,,4.57,26.1,0,4.6,0,,,0,,4.45,26.2,0,4.49,0,,,14
1588439629,18.8,16.3,25,24.9,,4.59,26.1,0,4.63,0,,,0,,4.47,26.3,0,4.49,0,,,14
1588439817,18.8,16.3,25,24.9,,4.6,26.1,0,4.6,0,,,0,,4.47,26.3,0,4.5,0,,,14
1588439997,18.8,16.3,25,24.9,,4.58,26.1,0,4.6,0,,,0,,4.47,26.3,0,4.49,0,,,14
1588440177,18.8,16.3,25,24.9,,4.59,26.1,0,4.6,0,,,0,,4.48,26.3,0,4.49,0,,,14
1588440407,18.8,16.2,25,24.9,,4.57,26.1,0,4.6,0,,,0,,4.47,26.3,0,4.49,0,,,14
1588440587,18.8,16.2,25,24.9,,4.57,26.1,0,4.6,0,,,0,,4.47,26.3,0,4.49,0,,,14
1588440767,18.8,16.2,25,24.9,,4.59,26.1,0,4.6,0,,,0,,4.47,26.3,0,4.49,0,,,14
1588440948,18.8,16.1,25,24.9,,4.59,26.1,0,4.6,0,,,0,,4.47,26.3,0,4.49,0,,,14
1588441127,18.8,16.1,25,24.9,,4.59,26.1,0,4.6,0,,,0,,4.47,26.3,0,4.49,0,,,14
1588441318,18.8,16.1,25,24.9,,4.59,26.1,0,4.6,0,,,0,,4.47,26.3,0,4.49,0,,,14
1588441491,18.8,16.1,25,24.9,,4.6,26.1,0,4.6,0,,,0,,4.47,26.3,0,4.49,0,,,14
1588441678,18.8,16,25,24.9,,4.57,26.1,0,4.62,0,,,0,,4.47,26.3,0,4.49,0,,,14
1588441852,18.8,16,25,24.9,,4.58,26.1,0,4.62,0,,,0,,4.47,26.3,0,4.5,0,,,14
1588442034,18.8,15.9,25,24.9,,4.6,26.1,0,4.6,0,,,0,,4.47,26.3,0,4.49,0,,,14
1588442215,18.8,15.9,25,24.9,,4.57,26.1,0,4.6,0,,,0,,4.47,26.3,0,4.49,0,,,14
1588442396,18.8,15.8,25,24.9,,4.6,26.1,0,4.6,0,,,0,,4.47,26.3,0,4.5,0,,,14
1588442577,18.8,15.8,25,24.9,,4.6,26.1,0,4.6,0,,,0,,4.47,26.3,0,4.49,0,,,14
1588442756,18.8,15.8,25,24.9,,4.6,26.1,0,4.6,0,,,0,,4.47,26.3,0,4.49,0,,,14
1588442947,18.8,15.7,25,24.9,,4.59,26.1,0,4.6,0,,,0,,4.45,26.3,0,4.49,0,,,14
1588443124,18.8,15.7,25,24.9,,4.59,26.1,0,4.6,0,,,0,,4.47,26.3,0,4.49,0,,,14
1588443304,18.8,15.7,25,24.9,,4.6,26.1,0,4.6,0,,,0,,4.47,26.2,0,4.5,0,,,14
