time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫
1588780851,13.4,11,30.2,34.9,,3.16,59.8,104.5,9.57,31.9,,,0,,3.05,55.1,107,9.36,32.8,,,13.5
1588780852,13.4,11,30.2,34.9,,3.16,59.8,104.5,9.57,31.9,,,0,,3.05,55.1,107,9.36,32.8,,,13.5
1588781031,13.5,11,30.2,34.9,,3.15,59.8,104.9,9.55,31.8,,,0,,3.03,55.1,108.1,9.37,32.9,,,13.5
1588781032,13.5,11,30.2,34.9,,3.15,59.8,104.9,9.55,31.8,,,0,,3.03,55.1,108.1,9.37,32.9,,,13.5
1588781212,13.4,10.8,30.2,35,,3.16,59.9,104.6,9.57,31.9,,,0,,2.98,55,109.9,9.49,33.7,,,13.5
1588781212,13.4,10.8,30.2,35,,3.16,59.9,104.6,9.57,31.9,,,0,,2.98,55,109.9,9.49,33.7,,,13.5
1588781391,13.4,11,30.2,34.9,,3.17,59.8,104.7,9.55,31.8,,,0,,3.06,54.8,105.2,9.29,31.9,,,13.5
1588781392,13.4,11,30.2,34.9,,3.17,59.8,104.7,9.55,31.8,,,0,,3.06,54.8,105.2,9.29,31.9,,,13.5
1588781572,13.4,11,30.3,35,,3.18,59.9,104.4,9.58,31.8,,,0,,3.05,54.9,106.2,9.36,32.4,,,13.5
1588781572,13.4,11,30.3,35,,3.18,59.9,104.4,9.58,31.8,,,0,,3.05,54.9,106.2,9.36,32.4,,,13.5
1588781752,13.5,11,30.3,35,,3.2,59.9,105.1,9.57,31.7,,,0,,3.02,55,107.6,9.39,32.6,,,13.5
1588781752,13.5,11,30.3,35,,3.2,59.9,105.1,9.57,31.7,,,0,,3.02,55,107.6,9.39,32.6,,,13.5
1588781932,13.5,10.9,30.3,35.1,,3.2,59.9,104.7,9.57,31.8,,,0,,3.02,55,108.8,9.42,33.3,,,13.5
1588781932,13.5,10.9,30.3,35.1,,3.2,59.9,104.7,9.57,31.8,,,0,,3.02,55,108.8,9.42,33.3,,,13.5
1588782113,13.4,10.9,30.3,35.1,,3.15,60,105.2,9.55,31.9,,,0,,3.01,55,108.6,9.42,33.6,,,13.5
1588782114,13.4,10.9,30.3,35.1,,3.15,60,105.2,9.55,31.9,,,0,,3.01,55,108.6,9.42,33.6,,,13.5
1588782294,13.5,11.1,30.2,34.9,,3.2,59.9,104.5,9.55,32,,,0,,3.05,54.8,106,9.34,32.4,,,13.5
1588782294,13.5,11.1,30.2,34.9,,3.2,59.9,104.5,9.55,32,,,0,,3.05,54.8,106,9.34,32.4,,,13.5
1588782475,13.5,11,30.2,34.9,,3.13,59.8,104.8,9.55,31.9,,,0,,3.03,54.9,107.6,9.34,32.8,,,13.5
1588782475,13.5,11,30.2,34.9,,3.13,59.8,104.8,9.55,31.9,,,0,,3.03,54.9,107.6,9.34,32.8,,,13.5
1588782655,13.5,10.9,30.2,35,,3.17,59.8,104.6,9.58,31.9,,,0,,3,55,108.5,9.45,33.1,,,13.5
1588782655,13.5,10.9,30.2,35,,3.17,59.8,104.6,9.58,31.9,,,0,,3,55,108.5,9.45,33.1,,,13.5
1588782835,13.5,10.8,30.3,35.1,,3.16,59.9,105.2,9.61,31.8,,,0,,2.97,55,110.1,9.5,33.8,,,13.5
1588782835,13.5,10.8,30.3,35.1,,3.16,59.9,105.2,9.61,31.8,,,0,,2.97,55,110.1,9.5,33.8,,,13.5
1588783015,13.5,10,30.4,35.8,,3.18,60,105.9,9.76,32.2,,,0,,2.54,56.4,159.7,10.46,40.3,,,13.5
1588783015,13.5,10,30.4,35.8,,3.18,60,105.9,9.76,32.2,,,0,,2.54,56.4,159.7,10.46,40.3,,,13.5
1588783243,13.4,10.7,30.6,35.9,,3.17,60.1,106.1,9.75,32.2,,,0,,2.92,56.5,117.4,9.8,36.9,,,13.5
1588783244,13.4,10.7,30.6,35.9,,3.17,60.1,106.1,9.75,32.2,,,0,,2.92,56.5,117.4,9.8,36.9,,,13.5
1588783423,13.3,10.2,30.7,36.2,,3.23,60.1,106.4,9.8,32.3,,,0,,2.75,57.2,137,10.15,37,,,13.5
1588783424,13.3,10.2,30.7,36.2,,3.23,60.1,106.4,9.8,32.3,,,0,,2.75,57.2,137,10.15,37,,,13.5
