time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫
1589385746,13.5,11.7,27.6,32,,3.11,56.6,152.7,10.18,48.7,,,0,,3.44,29.7,0,3.63,0,,,13.5
1589385928,13.5,11.7,27.7,32.1,,3.1,56.7,153.3,10.17,48.6,,,0,,3.44,29.7,0,3.59,0,,,13.5
1589386106,13.5,11.7,27.7,32.1,,3.1,56.7,153.1,10.22,48.9,,,0,,3.44,29.7,0,3.59,0,,,13.5
1589386291,13.5,11.7,27.8,32.2,,3.08,56.8,153.7,10.21,48.8,,,0,,3.44,29.7,0,3.61,0,,,13.5
1589386472,13.5,11.7,27.8,32.2,,3.1,56.8,153.7,10.22,49.1,,,0,,3.44,29.7,0,3.61,0,,,13.5
1589386656,13.4,11.6,27.8,32.2,,3.1,56.8,153.6,10.21,42.8,,,0,,3.44,29.7,0,3.59,0,,,13.5
1589386830,13.5,12,27.8,31.7,,3.25,55.3,132.9,9.75,41.8,,,0,,3.47,29.7,0,3.63,0,,,13.5
1589387011,13.5,12,27.6,31.6,,3.21,54.8,133.3,9.7,41.7,,,0,,3.47,29.7,0,3.62,0,,,13.5
1589387233,13.6,12,27.5,31.5,,3.21,54.6,133.2,9.7,41.7,,,0,,3.46,29.6,0,3.62,0,,,13.5
1589387413,13.6,12.1,27.5,31.4,,3.25,54.5,132.1,9.71,41.6,,,0,,3.49,29.6,0,3.64,0,,,13.5
1589387593,13.7,12.1,27.5,31.4,,3.2,54.6,132,9.68,41.5,,,0,,3.49,29.6,0,3.67,0,,,13.5
1589387773,13.7,12.1,27.5,31.4,,3.18,54.4,133,9.7,41.6,,,0,,3.49,29.6,0,3.64,0,,,13.5
1589387953,13.7,12.1,27.5,31.4,,3.2,54.5,132.4,9.67,41.6,,,0,,3.49,29.6,0,3.67,0,,,13.5
1589388134,13.7,12.1,27.5,31.4,,3.23,54.6,132.4,9.71,41.6,,,0,,3.51,29.6,0,3.67,0,,,13.5
1589388683,13.8,12.3,27.5,31.4,,3.23,54.6,132.1,9.7,41.5,,,0,,3.51,29.6,0,3.68,0,,,13.5
1589388859,13.8,12.3,27.4,31.4,,3.23,54.7,131.7,9.67,41.5,,,0,,3.51,29.6,0,3.67,0,,,13.5
1589389039,13.8,12.3,27.4,31.4,,3.2,54.8,132.2,9.67,41.5,,,0,,3.48,29.6,0,3.66,0,,,13.5
1589389221,13.8,12.3,27.4,31.4,,3.22,54.8,132.8,9.7,41.7,,,0,,3.51,29.6,0,3.67,0,,,13.5
1589389401,13.8,12.3,27.4,31.4,,3.18,54.8,132.4,9.67,41.5,,,0,,3.52,29.6,0,3.67,0,,,13.5
1589389581,13.8,12.3,27.4,31.4,,3.23,54.8,132.1,9.71,41.7,,,0,,3.49,29.6,0,3.66,0,,,13.5
1589389762,13.8,12.3,27.5,31.4,,3.22,54.9,132.4,9.7,41.6,,,0,,3.49,29.5,0,3.68,0,,,13.5
1589389943,13.8,12.3,27.5,31.4,,3.25,54.9,132.7,9.73,41.5,,,0,,3.53,29.5,0,3.68,0,,,13.5
1589390123,13.8,12.2,27.5,31.4,,3.2,54.9,132.4,9.68,41.6,,,0,,3.51,29.5,0,3.68,0,,,13.5
1589390304,13.8,12.2,27.5,31.4,,3.22,54.8,132.5,9.71,41.7,,,0,,3.51,29.5,0,3.66,0,,,13.5
1589390483,13.8,12.2,27.5,31.4,,3.21,54.7,132.3,9.7,41.6,,,0,,3.51,29.5,0,3.67,0,,,13.5
1589390664,13.7,12.2,27.5,31.4,,3.22,54.8,132.7,9.7,41.6,,,0,,3.52,29.5,0,3.69,0,,,13.5
1589390898,13.7,12.2,27.5,31.4,,3.21,54.8,133.3,9.7,41.6,,,0,,3.51,29.5,0,3.66,0,,,13.5
1589391078,13.7,12.2,27.5,31.5,,3.21,54.9,132.2,9.68,41.8,,,0,,3.49,29.5,0,3.66,0,,,13.5
1589391259,13.7,12.2,27.5,31.5,,3.25,54.9,132.2,9.72,41.6,,,0,,3.51,29.5,0,3.69,0,,,13.5
1589391439,13.8,12.2,27.6,31.6,,3.22,54.8,133.2,9.71,41.5,,,0,,3.51,29.5,0,3.68,0,,,13.5
1589391619,13.8,12.2,27.6,31.5,,3.2,54.8,133,9.71,41.6,,,0,,3.52,29.5,0,3.68,0,,,13.5
1589391809,13.8,12.2,27.6,31.6,,3.21,54.9,133,9.72,41.6,,,0,,3.52,29.5,0,3.64,0,,,13.5
1589391991,13.8,12.3,27.6,31.6,,3.2,54.6,133.6,9.75,41.8,,,0,,3.52,29.5,0,3.67,0,,,13.5
1589392172,13.8,12.3,27.7,31.7,,3.23,54.8,132.9,9.75,41.8,,,0,,3.52,29.5,0,3.67,0,,,13.5
1589392349,13.8,12.3,27.7,31.6,,3.22,54.9,133.4,9.75,41.6,,,0,,3.52,29.5,0,3.69,0,,,13.5
1589392528,13.8,12.3,27.7,31.6,,3.23,55,133.6,9.77,41.9,,,0,,3.49,29.5,0,3.68,0,,,13.5
1589392708,13.8,12.3,27.6,31.6,,3.22,55,132.4,9.72,41.7,,,0,,3.52,29.5,0,3.67,0,,,13.5
1589392889,13.8,12.3,27.5,31.5,,3.2,55,132.6,9.72,41.9,,,0,,3.51,29.5,0,3.66,0,,,13.5
1589393070,13.8,12.3,27.5,31.4,,3.21,54.7,132.6,9.68,41.6,,,0,,3.52,29.5,0,3.69,0,,,13.5
1589393250,13.8,12.3,27.5,31.4,,3.21,54.7,132.3,9.7,41.6,,,0,,3.51,29.5,0,3.69,0,,,13.5
1589393430,13.8,12.3,27.5,31.5,,3.23,54.8,133.1,9.73,41.6,,,0,,3.51,29.5,0,3.68,0,,,13.5
1589393611,13.8,12.2,27.5,31.5,,3.2,54.9,132.3,9.71,41.7,,,0,,3.52,29.5,0,3.66,0,,,13.5
1589393791,13.8,12.2,27.5,31.5,,3.21,54.9,132.8,9.72,41.7,,,0,,3.52,29.5,0,3.67,0,,,13.5
1589393974,13.8,12.2,27.5,31.4,,3.18,54.7,132.7,9.7,41.6,,,0,,3.52,29.5,0,3.68,0,,,13.5
1589394154,13.8,12.2,27.5,31.4,,3.18,54.6,132.5,9.67,41.7,,,0,,3.51,29.5,0,3.66,0,,,13.5
1589394335,13.8,12.2,27.5,31.5,,3.2,54.8,133,9.71,41.4,,,0,,3.51,29.5,0,3.68,0,,,13.5
1589394562,13.8,12.2,27.4,31.4,,3.22,54.9,132.6,9.7,41.4,,,0,,3.52,29.5,0,3.69,0,,,13.5
1589394742,13.8,12.2,27.4,31.3,,3.18,54.9,132.7,9.66,41.6,,,0,,3.49,29.5,0,3.68,0,,,13.5
1589394932,13.8,12.3,27.4,31.3,,3.21,54.9,132.5,9.67,41.5,,,0,,3.52,29.5,0,3.67,0,,,13.5
1589395111,13.8,12.2,27.4,31.3,,3.21,54.9,132.9,9.66,41.2,,,0,,3.47,29.5,0,3.68,0,,,13.5
1589395292,13.8,12.2,27.4,31.3,,3.21,54.8,132.6,9.66,41.6,,,0,,3.51,29.5,0,3.67,0,,,13.5
1589395473,13.8,12.2,27.4,31.3,,3.17,54.7,132,9.67,41.5,,,0,,3.51,29.5,0,3.64,0,,,13.5
1589395650,13.8,12.2,27.4,31.3,,3.18,54.7,132.2,9.66,41.5,,,0,,3.48,29.5,0,3.67,0,,,13.5
1589395830,13.8,12.2,27.4,31.4,,3.2,54.8,132.5,9.68,41.6,,,0,,3.48,29.5,0,3.68,0,,,13.5
1589396011,13.7,12.2,27.5,31.4,,3.18,54.4,132.1,9.65,41.6,,,0,,3.51,29.5,0,3.66,0,,,13.5
1589396191,13.7,12.2,27.5,31.4,,3.21,54.6,132.1,9.66,41.5,,,0,,3.48,29.5,0,3.66,0,,,13.5
1589396372,13.8,12.2,27.5,31.4,,3.18,54.7,132.3,9.67,41.5,,,0,,3.51,29.5,0,3.66,0,,,13.5
1589396553,13.8,12.2,27.5,31.4,,3.21,54.8,132.7,9.68,41.8,,,0,,3.47,29.5,0,3.66,0,,,13.5
1589396732,13.7,12.2,27.5,31.4,,3.21,54.9,132.6,9.67,41.6,,,0,,3.49,29.5,0,3.66,0,,,13.5
1589396913,13.7,12.2,27.4,31.3,,3.18,54.9,132.2,9.68,41.4,,,0,,3.47,29.5,0,3.68,0,,,13.5
1589397093,13.8,12.2,27.4,31.3,,3.21,54.9,132,9.65,41.6,,,0,,3.49,29.4,0,3.66,0,,,13.5
1589397274,13.7,12.2,27.3,31.2,,3.18,54.8,132.4,9.62,41.5,,,0,,3.49,29.5,0,3.68,0,,,13.5
1589397464,13.7,12.2,27.2,31.2,,3.22,54.8,131.9,9.62,41.3,,,0,,3.47,29.4,0,3.66,0,,,13.5
1589397637,13.7,12.2,27.2,31.1,,3.18,54.8,131.4,9.6,41.3,,,0,,3.49,29.5,0,3.67,0,,,13.5
1589397819,13.7,12.2,27.2,31.1,,3.22,54.7,132.1,9.62,41.3,,,0,,3.49,29.4,0,3.68,0,,,13.5
1589398003,13.7,12.2,27.2,31.1,,3.2,54.7,132,9.6,41.4,,,0,,3.49,29.5,0,3.66,0,,,13.5
1589398221,13.7,12.2,27.2,31.1,,3.22,54.7,132.3,9.65,41.4,,,0,,3.48,29.4,0,3.67,0,,,13.5
1589398402,13.7,12.1,27.2,31.1,,3.17,54.7,131.7,9.61,41.6,,,0,,3.48,29.4,0,3.64,0,,,13.5
1589398582,13.7,12.2,27.3,31.2,,3.2,54.8,131.9,9.62,41.4,,,0,,3.48,29.4,0,3.64,0,,,13.5
1589398763,13.6,12.1,27.3,31.2,,3.2,54.8,132.5,9.65,41.5,,,0,,3.49,29.4,0,3.67,0,,,13.5
1589398943,13.7,12.1,27.3,31.2,,3.2,54.8,132.2,9.65,41.4,,,0,,3.49,29.4,0,3.64,0,,,13.5
1589399123,13.6,12.1,27.3,31.2,,3.18,54.8,131.5,9.63,41.5,,,0,,3.48,29.4,0,3.62,0,,,13.5
1589399306,13.7,12.1,27.3,31.2,,3.22,54.6,132.3,9.65,41.2,,,0,,3.49,29.4,0,3.66,0,,,13.5
1589399485,13.6,12.1,27.3,31.2,,3.21,54.6,131.7,9.62,41.4,,,0,,3.49,29.4,0,3.63,0,,,13.5
1589399665,13.6,12.1,27.3,31.2,,3.18,54.7,131,9.66,41.6,,,0,,3.47,29.4,0,3.66,0,,,13.5
1589399846,13.6,12,27.3,31.2,,3.16,54.7,131.9,9.6,41.3,,,0,,3.48,29.4,0,3.64,0,,,13.5
1589400028,13.6,12.1,27.2,31.1,,3.16,54.7,131.7,9.61,41.3,,,0,,3.48,29.4,0,3.66,0,,,13.5
1589400207,13.6,12,27.2,31.1,,3.15,54.6,131.7,9.58,41.3,,,0,,3.47,29.4,0,3.62,0,,,13.5
1589400389,13.6,12,27.2,31.1,,3.2,54.3,131.2,9.6,41.4,,,0,,3.47,29.4,0,3.63,0,,,13.5
1589400575,13.6,12.1,27.2,31.1,,3.2,54.3,131.2,9.62,41.3,,,0,,3.47,29.4,0,3.66,0,,,13.5
1589400752,13.6,12.1,27.2,31.1,,3.16,54.4,131.3,9.57,41.4,,,0,,3.48,29.4,0,3.62,0,,,13.5
1589400932,13.6,12,27.2,31.1,,3.17,54.4,131,9.61,41.1,,,0,,3.47,29.4,0,3.66,0,,,13.5
1589401115,13.6,12,27.2,31.1,,3.18,54.5,131.2,9.6,41.5,,,0,,3.47,29.4,0,3.64,0,,,13.5
1589401295,13.5,12,27.2,31.1,,3.17,54.6,131.3,9.58,41.4,,,0,,3.47,29.4,0,3.62,0,,,13.5
