time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫
1588262427,12.7,9.9,26.6,30.2,,3.56,29.2,0,3.57,0,,,0,,2.4,56.1,157.1,9.7,42.3,,,13.5
1588262607,12.7,9.8,26.8,30.4,,3.57,29.2,0,3.57,0,,,0,,2.54,56.6,134.3,9.45,47.4,,,13.5
1588262786,12.7,9.9,26.7,30.4,,3.57,29.2,0,3.54,0,,,0,,2.54,56.7,132.6,9.62,44.6,,,13.5
1588263146,12.7,9.8,26.7,30.3,,3.57,29.2,0,3.57,0,,,0,,2.44,56.7,157.2,9.71,41.7,,,13.5
1588263327,12.7,9.8,26.8,30.5,,3.58,29.2,0,3.58,0,,,0,,2.52,56.8,143.8,9.51,49.1,,,13.5
1588263510,12.8,9.9,26.8,30.5,,3.57,29.2,0,3.57,0,,,0,,2.47,57,153.5,9.67,42.9,,,13.5
1588263692,12.8,9.9,26.9,30.6,,3.57,29.2,0,3.53,0,,,0,,2.57,57.1,140.2,9.47,42.3,,,13.5
1588263871,12.8,9.9,27,30.7,,3.62,29.2,0,3.59,0,,,0,,2.54,57.1,136.8,9.58,48,,,13.5
1588264053,12.8,10,27.1,30.8,,3.59,29.2,0,3.59,0,,,0,,2.55,57.2,142.3,9.6,50.1,,,13.5
1588264237,12.8,10,27.2,30.9,,3.57,29.2,0,3.57,0,,,0,,2.45,57.5,159.4,9.83,47.7,,,13.5
1588264417,12.8,10,27.2,30.9,,3.58,29.2,0,3.57,0,,,0,,2.5,57.5,155.7,9.75,42.3,,,13.5
1588264596,12.9,10,27.2,30.9,,3.59,29.2,0,3.59,0,,,0,,2.57,57.6,134.4,9.63,46.7,,,13.5
1588264818,12.8,10,27.2,30.9,,3.63,29.3,0,3.59,0,,,0,,2.57,57.5,134.2,9.72,44.7,,,13.5
1588265002,12.9,10,27.2,30.9,,3.61,29.3,0,3.58,0,,,0,,2.6,57.6,142.8,9.65,44.1,,,13.5
1588265182,12.9,10,27.3,31,,3.63,29.3,0,3.57,0,,,0,,2.57,57.6,140.9,9.65,49.9,,,13.5
1588265362,12.9,10.1,27.3,31.1,,3.58,29.3,0,3.59,0,,,0,,2.59,57.6,147.7,9.7,42.7,,,13.5
1588265542,12.9,9.9,27.3,31,,3.62,29.3,0,3.58,0,,,0,,2.51,57.6,134,9.75,50,,,13.5
1588265722,12.8,9.9,27.2,31,,3.59,29.3,0,3.59,0,,,0,,2.4,57.8,160.7,9.91,43,,,13.5
1588265902,12.9,10,27.3,31,,3.61,29.3,0,3.62,0,,,0,,2.56,57.5,142.8,9.72,50.8,,,13.5
1588266085,12.8,9.9,27.4,31.1,,3.61,29.3,0,3.59,0,,,0,,2.54,58,136.4,9.71,47.7,,,13.5
1588266263,12.9,10.3,27.5,31.2,,3.63,29.3,0,3.61,0,,,0,,2.51,57.7,160,9.97,44.1,,,13.5
1588266446,12.9,10,27.6,31.4,,3.57,29.3,0,3.58,0,,,0,,2.49,58.1,154.7,9.92,51.4,,,13.5
1588266625,12.9,10.1,27.7,31.3,,3.62,29.3,0,3.59,0,,,0,,2.57,57.3,130.8,9.88,43.3,,,13.5
1588266804,12.9,10,27.6,31.3,,3.59,29.3,0,3.58,0,,,0,,2.55,57.5,144.1,9.73,50.5,,,13.5
1588266986,12.9,10.1,27.6,31.4,,3.58,29.3,0,3.58,0,,,0,,2.49,58.1,158.9,9.95,47.4,,,13.5
1588267166,12.9,10.4,27.6,31.2,,3.59,29.3,0,3.61,0,,,0,,2.51,57.4,161.5,10.03,42.5,,,13.5
1588267355,12.9,10.2,27.5,31.2,,3.57,29.3,0,3.58,0,,,0,,2.46,57.6,161.1,10,51.8,,,13.5
