time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫
1588262578,11.8,9.5,23.5,26.2,,3.21,27.9,0,3.28,0,,,0,,2.56,47.2,163.5,7.7,93,,,11
1588262761,11.1,8.9,24.6,27.5,,3.07,27.8,0,3.16,0,,,0,,2.51,47.2,165.8,7.83,95.1,,,11
1588262941,10.3,8.3,25.5,28.2,,3.1,27.8,0,3.16,0,,,0,,2.55,47.3,167,7.94,95.7,,,11
1588263486,9,7,26.1,28.7,,2.82,27.8,0,2.88,0,,,0,,2.19,49.5,168.6,7.99,96.2,,,11
1588263665,9.3,9.2,25.8,26.2,,3.05,27.8,0,3.12,0,,,0,,3.21,50,0,5.59,0,,,11
1588263846,10.2,10.3,24.1,24.3,,3.17,27.8,0,3.25,0,,,0,,3.38,47.3,0,5.19,0,,,11
1588264030,11.4,11.4,22.9,23.1,,3.23,27.8,0,3.31,0,,,0,,3.46,44.8,0,4.84,0,,,11
1588264212,12.4,12.4,22.1,22.3,,3.49,27.8,0,3.57,0,,,0,,3.76,43.2,0,4.65,0,,,11
1588264390,12.3,9.9,22.1,24.6,,3.3,27.8,0,3.37,0,,,0,,2.34,46.6,160.9,7.46,91.9,,,11
1588264572,11.3,9.1,24,26.8,,3.12,27.8,0,3.2,0,,,0,,2.51,47,164.6,7.75,93.9,,,11
1588264756,10.5,8.4,25,27.9,,3.16,27.7,0,3.25,0,,,0,,2.6,47.1,166.1,7.99,95.4,,,11
1588264941,9.9,8,25.5,28.2,,3.08,27.7,0,3.16,0,,,0,,2.41,48.2,168.3,8.04,87.5,,,11
1588265123,9.5,7.5,25.8,28.4,,2.9,27.7,0,2.98,0,,,0,,2.25,49.1,168,7.94,96.5,,,11
1588265300,9.1,7.2,25.9,28.5,,2.83,27.7,0,2.91,0,,,0,,2.21,49.3,168,7.93,96.9,,,11
1588265483,8.8,7,26,28.1,,2.86,27.8,0,2.93,0,,,0,,2.54,49.9,0,6.09,0,,,11
1588265666,9.8,9.9,24.6,24.8,,3.18,27.8,0,3.26,0,,,0,,3.37,48,0,5.39,0,,,11
1588265847,11,11,23.2,23.4,,3.32,27.8,0,3.4,0,,,0,,3.56,45.3,0,5.05,0,,,11
1588266026,11.9,11.9,22.4,22.6,,3.44,27.8,0,3.52,0,,,0,,3.68,43.8,0,4.91,0,,,11
1588266210,12.7,11,21.8,23.5,,3.2,27.9,0,3.3,0,,,0,,2.72,44.8,158.4,7.28,90,,,11
1588266392,11.7,9.4,23.3,25.9,,3.3,27.8,0,3.36,0,,,0,,2.65,47,162.3,7.74,92.6,,,11
1588266573,10.9,8.8,24.4,27.2,,3.15,27.8,0,3.21,0,,,0,,2.56,47,165.2,7.85,95.1,,,11
1588266755,10.1,8.1,25.2,28,,3.05,27.7,0,3.13,0,,,0,,2.52,47.1,166.3,7.95,95.6,,,11
1588266935,9.6,7.6,25.7,28.3,,2.92,27.7,0,3,0,,,0,,2.3,48.2,167.7,7.94,96.5,,,11
1588267145,9.1,7.2,25.8,28.4,,2.86,27.7,0,2.95,0,,,0,,2.25,48.9,167.3,7.9,96.6,,,11
1588267329,8.8,7.9,25.9,27.2,,2.88,27.7,0,2.95,0,,,0,,2.87,50.5,0,5.85,0,,,11
1588267511,9.7,9.7,24.6,24.9,,3.1,27.8,0,3.16,0,,,0,,3.27,48.2,0,5.31,0,,,11
1588267693,10.9,10.9,23.2,23.4,,3.26,27.8,0,3.33,0,,,0,,3.49,45.3,0,5.01,0,,,11
1588267875,11.9,11.9,22.2,22.4,,3.42,27.8,0,3.49,0,,,0,,3.64,43.5,0,4.81,0,,,11
1588268057,12.7,10.6,21.7,23.8,,3.38,27.8,0,3.46,0,,,0,,2.75,44.9,158.2,7.39,88.7,,,11
1588268236,11.8,9.5,23.1,25.6,,3.28,27.8,0,3.37,0,,,0,,2.61,47.2,161.9,7.69,92.6,,,11
1588268421,10.9,8.7,24.4,27.2,,3.05,27.7,0,3.13,0,,,0,,2.49,47.1,165.6,7.78,95.4,,,11
1588268601,10.1,8.1,25.2,28,,3.07,27.7,0,3.15,0,,,0,,2.55,47.2,151.4,7.77,95.7,,,11
1588268783,9.7,7.7,25.6,28.3,,3.07,27.7,0,3.15,0,,,0,,2.54,47.6,163.9,7.93,96.1,,,11
1588268965,9.2,7.2,25.8,28.5,,2.85,27.7,0,2.93,0,,,0,,2.31,47.9,167.3,7.88,96.2,,,11
1588269143,8.9,7,25.9,28.5,,2.82,27.7,0,2.9,0,,,0,,2.25,48.1,165,7.82,87.3,,,11
1588269328,9.5,9.5,24.9,25.3,,3.13,27.7,0,3.21,0,,,0,,3.31,47.2,0,5.45,0,,,11
1588269510,10.6,10.7,23.3,23.6,,3.25,27.7,0,3.33,0,,,0,,3.48,44.5,0,5.09,0,,,11
1588269692,11.7,11.7,22.3,22.5,,3.28,27.7,0,3.37,0,,,0,,3.54,42.8,0,4.75,0,,,11
1588269874,12.5,12.4,21.8,22,,3.44,27.8,0,3.57,0,,,0,,3.25,41.7,95.1,5.85,49.1,,,11
1588270055,11.9,9.5,22.6,24.9,,3.36,27.7,0,3.44,0,,,0,,2.44,47.2,161.4,7.63,92.6,,,11
1588270237,11,8.9,24.1,26.9,,3.1,27.7,0,3.17,0,,,0,,2.52,46.9,163.9,7.75,93.7,,,11
1588270419,10.4,8.3,24.8,27.7,,3.02,27.6,0,3.1,0,,,0,,2.51,46.9,155.9,7.67,95,,,11
1588270613,9.7,7.7,25.4,28.1,,2.95,27.6,0,3.02,0,,,0,,2.35,47.5,166.5,7.88,95.8,,,11
1588270799,9.3,7.3,25.6,28.3,,3,27.6,0,3.06,0,,,0,,2.35,48.6,167.1,8.03,96.4,,,11
1588270976,8.9,7,25.7,28.3,,2.97,27.6,0,3.05,0,,,0,,2.25,49.2,134.6,7.7,96.4,,,11
1588271159,9.4,9.3,25.2,25.6,,2.96,27.7,0,3.03,0,,,0,,3.12,49.2,0,5.36,0,,,11
1588271340,10.5,10.6,23.4,23.6,,3.26,27.7,0,3.35,0,,,0,,3.49,46.1,0,5.13,0,,,11
1588271523,11.6,11.6,22.4,22.6,,3.41,27.7,0,3.48,0,,,0,,3.63,44,0,4.88,0,,,11
1588271707,12.4,12.4,21.8,22,,3.49,27.7,0,3.58,0,,,0,,3.77,42.7,0,4.55,0,,,11
1588271889,12,9.7,22.3,24.7,,3.21,27.7,0,3.31,0,,,0,,2.46,47,160.1,7.47,91.2,,,11
1588272070,11.1,8.9,23.9,26.7,,3.18,27.6,0,3.27,0,,,0,,2.59,46.8,163.4,7.8,93.5,,,11
1588272434,9.7,7.7,25.3,28,,2.97,27.6,0,3.05,0,,,0,,2.41,47.5,165.6,7.85,95.8,,,11
1588272612,9,7.1,25.6,28.3,,2.97,27.6,0,3.05,0,,,0,,2.39,48.2,165.8,7.94,96.2,,,11
1588272797,8.7,8.6,25.6,26,,2.95,27.6,0,3.02,0,,,0,,3.05,48.6,0,5.62,0,,,11
1588272977,9.7,9.7,23.7,23.9,,3.16,27.6,0,3.22,0,,,0,,3.37,45.4,0,5.2,0,,,11
1588273156,10.5,10.6,22.5,22.7,,3.1,27.6,0,3.17,0,,,0,,3.33,43.4,0,4.76,0,,,11
1588273337,11.2,11.3,21.8,22,,3.18,27.6,0,3.27,0,,,0,,3.44,42.1,0,4.62,0,,,11
1588273517,12.1,12.1,21.3,21.5,,3.43,27.6,0,3.53,0,,,0,,3.72,40.9,0,4.54,0,,,11
1588273701,12.4,10.1,21,23.6,,3.25,27.6,0,3.33,0,,,0,,2.4,44.6,156.4,7.21,88.4,,,11
1588273878,11.2,9,22.8,25.4,,3.07,27.5,0,3.15,0,,,0,,2.45,46.2,160.6,7.46,91.5,,,11
1588274059,10.1,8.1,24.2,26.9,,3.01,27.5,0,3.08,0,,,0,,2.45,46.3,162.8,7.67,82.3,,,11
1588274240,9.2,7.2,24.8,27.6,,2.97,27.4,0,3.06,0,,,0,,2.4,47.1,164.1,7.89,86.1,,,11
1588274476,8.8,8.7,25.2,25.6,,3.02,27.4,0,3.1,0,,,0,,3.15,47.8,0,5.6,0,,,11
1588274658,9.7,9.7,23.7,23.9,,3.15,27.4,0,3.22,0,,,0,,3.36,45,0,5.18,0,,,11
1588274838,10.5,10.6,22.5,22.7,,3.2,27.4,0,3.27,0,,,0,,3.42,43.1,0,4.84,0,,,11
1588275019,11.4,11.5,21.7,21.9,,3.3,27.4,0,3.37,0,,,0,,3.54,41.4,0,4.64,0,,,11
1588275199,12.1,12.1,21.3,21.5,,3.37,27.4,0,3.44,0,,,0,,3.64,40.3,0,4.39,0,,,11
1588275381,12.3,10,21,23.6,,3.27,27.3,0,3.36,0,,,0,,2.36,44.6,156.5,7.23,89,,,11
1588275563,10.9,8.8,23.1,25.7,,3.18,27.2,0,3.26,0,,,0,,2.57,46.3,160.9,7.65,91.9,,,11
1588275748,10,8,24.2,26.9,,3.03,27.2,0,3.11,0,,,0,,2.49,46.3,162.2,7.64,93.3,,,11
1588275926,9.2,7.1,24.8,27.6,,2.87,27.2,0,2.95,0,,,0,,2.35,46.8,163.7,7.75,93.9,,,11
1588276112,0,0,0,0,,0,0,0,0,0,,,0,,0,0,0,0,0,,,0
1588276294,9.6,9.7,23.6,23.9,,3.1,27.2,0,3.17,0,,,0,,3.32,44.6,0,5.11,0,,,11
1588276475,10.5,10.5,22.4,22.6,,3.12,27.2,0,3.2,0,,,0,,3.35,42.6,0,4.74,0,,,11
1588276652,11.4,11.4,21.6,21.8,,3.26,27.2,0,3.35,0,,,0,,3.49,41,0,4.57,0,,,11
1588276834,12,12.1,21.1,21.3,,3.46,27.1,0,3.54,0,,,0,,3.72,40,0,4.44,0,,,11
1588277014,12.4,10.1,20.8,23.4,,3.35,27.1,0,3.42,0,,,0,,2.5,44.1,155.9,7.23,88.5,,,11
1588277196,11,8.9,22.9,25.4,,3.07,27.1,0,3.17,0,,,0,,2.45,46.5,160.7,7.49,91.4,,,11
1588277376,10,8.1,24,26.7,,3.03,27,0,3.11,0,,,0,,2.47,46.3,162.1,7.67,85.7,,,11
1588277557,9.2,7.1,24.7,27.4,,2.93,27,0,3.01,0,,,0,,2.36,46.8,163.4,7.78,94,,,11
1588277738,8.7,8.6,24.9,25.4,,3.03,27,0,3.1,0,,,0,,3.12,48.2,0,5.59,0,,,11
1588277916,9.6,9.7,23.5,23.8,,3.12,27,0,3.21,0,,,0,,3.33,45.4,0,5.18,0,,,11
1588278155,10.8,10.8,22,22.2,,3.3,27,0,3.37,0,,,0,,3.53,42.5,0,4.83,0,,,11
1588278339,11.5,11.5,21.4,21.6,,3.4,27,0,3.47,0,,,0,,3.64,41.3,0,4.69,0,,,11
1588278521,12.3,12.3,21,21.2,,3.42,27,0,3.51,0,,,0,,3.72,40,0,4.37,0,,,11
1588278700,11.9,9.6,21.4,23.9,,3.23,27,0,3.33,0,,,0,,2.47,45.7,157.8,7.34,89,,,11
1588278885,10.8,8.7,23.1,25.7,,3.15,26.9,0,3.22,0,,,0,,2.55,46.2,150.6,7.57,92.2,,,11
