time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫
1590336071,11.2,9.1,23.7,26.2,,3.07,25.5,0,3.15,0,,,0,,2.44,45.3,162.1,7.59,93.3,,,11
1590336071,11.2,9.1,23.7,26.2,,3.07,25.5,0,3.15,0,,,0,,2.44,45.3,162.1,7.59,93.3,,,11
1590336255,9.5,7.5,25.3,28,,3.01,25.4,0,3.08,0,,,0,,2.52,46.2,162.5,7.95,95,,,11
1590336255,9.5,7.5,25.3,28,,3.01,25.4,0,3.08,0,,,0,,2.52,46.2,162.5,7.95,95,,,11
1590336438,8.4,7.5,26.2,27.9,,2.93,25.4,0,3,0,,,0,,3.01,45.8,0,6.16,0,,,11
1590336438,8.4,7.5,26.2,27.9,,2.93,25.4,0,3,0,,,0,,3.01,45.8,0,6.16,0,,,11
1590336615,8.7,8.8,25.3,25.6,,3.02,25.4,0,3.1,0,,,0,,3.22,43,0,5.04,0,,,11
1590336615,8.7,8.8,25.3,25.6,,3.02,25.4,0,3.1,0,,,0,,3.22,43,0,5.04,0,,,11
1590336798,9.2,9.3,24.2,24.4,,3.02,25.5,0,3.11,0,,,0,,3.27,40.9,0,4.6,0,,,11
1590336798,9.2,9.3,24.2,24.4,,3.02,25.5,0,3.11,0,,,0,,3.27,40.9,0,4.6,0,,,11
1590336980,9.6,9.6,23.6,23.9,,2.98,25.5,0,3.05,0,,,0,,3.21,39.5,0,3.26,0,,,11
1590336980,9.6,9.6,23.6,23.9,,2.98,25.5,0,3.05,0,,,0,,3.21,39.5,0,3.26,0,,,11
1590337161,10,10,23.2,23.4,,3.08,25.5,0,3.15,0,,,0,,3.28,38.4,0,3.25,0,,,11
1590337161,10,10,23.2,23.4,,3.08,25.5,0,3.15,0,,,0,,3.28,38.4,0,3.25,0,,,11
1590337343,10.4,10.5,23,23.2,,3.21,25.5,0,3.28,0,,,0,,3.42,37.4,0,3.38,0,,,11
1590337343,10.4,10.5,23,23.2,,3.21,25.5,0,3.28,0,,,0,,3.42,37.4,0,3.38,0,,,11
1590337525,10.8,10.8,22.8,23,,3.2,25.5,0,3.27,0,,,0,,3.4,36.8,0,3.36,0,,,11
1590337525,10.8,10.8,22.8,23,,3.2,25.5,0,3.27,0,,,0,,3.4,36.8,0,3.36,0,,,11
1590337748,11.3,11.3,22.7,22.9,,3.21,25.5,0,3.28,0,,,0,,3.42,35.9,0,3.4,0,,,11
1590337748,11.3,11.3,22.7,22.9,,3.21,25.5,0,3.28,0,,,0,,3.42,35.9,0,3.4,0,,,11
1590337932,11.6,11.7,22.6,22.8,,3.25,25.5,0,3.33,0,,,0,,3.46,35.3,0,3.44,0,,,11
1590337933,11.6,11.7,22.6,22.8,,3.25,25.5,0,3.33,0,,,0,,3.46,35.3,0,3.44,0,,,11
1590338113,12,12.1,22.6,22.8,,3.32,25.5,0,3.4,0,,,0,,3.53,34.7,0,3.49,0,,,11
1590338113,12,12.1,22.6,22.8,,3.32,25.5,0,3.4,0,,,0,,3.53,34.7,0,3.49,0,,,11
1590338295,12.3,11.1,22.6,23.7,,3.3,25.5,0,3.38,0,,,0,,2.86,39.4,158.6,7.46,91.3,,,11
1590338296,12.3,11.1,22.6,23.7,,3.3,25.5,0,3.38,0,,,0,,2.86,39.4,158.6,7.46,91.3,,,11
