time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫
1590336124,11.8,10.1,26,27.5,,2.85,55.4,120.3,8.3,64.3,,,0,,3.52,26,0,3.52,0,,,10
1590336304,11.7,9.9,26,27.4,,2.85,55.1,114.4,8.15,61.4,,,0,,3.53,26,0,3.52,0,,,10
1590336484,11.7,9.6,25.9,27.2,,2.51,55.2,105.8,7.8,52.9,,,0,,3.37,26,0,3.36,0,,,10
1590336484,11.7,9.6,25.9,27.2,,2.51,55.2,105.8,7.8,52.9,,,0,,3.37,26,0,3.36,0,,,10
1590336665,12,9.7,25.7,26.9,,2.57,56.4,102.9,7.78,52.7,,,0,,3.47,26,0,3.46,0,,,10
1590336665,12,9.7,25.7,26.9,,2.57,56.4,102.9,7.78,52.7,,,0,,3.47,26,0,3.46,0,,,10
1590336845,12.4,9.9,25.7,26.9,,2.26,58.1,102.6,7.8,52.3,,,0,,3.48,25.9,0,3.47,0,,,10
1590336845,12.4,9.9,25.7,26.9,,2.26,58.1,102.6,7.8,52.3,,,0,,3.48,25.9,0,3.47,0,,,10
1590337025,12.5,12.2,25.6,26.2,,3.71,56.4,0,5.15,0,,,0,,3.42,26,0,3.41,0,,,10
1590337025,12.5,12.2,25.6,26.2,,3.71,56.4,0,5.15,0,,,0,,3.42,26,0,3.41,0,,,10
1590337206,12.5,12.2,25.6,26.1,,4.1,52.2,0,4.69,0,,,0,,3.42,26,0,3.42,0,,,10
1590337207,12.5,12.2,25.6,26.1,,4.1,52.2,0,4.69,0,,,0,,3.42,26,0,3.42,0,,,10
1590337386,12.5,12.2,25.6,26.1,,4.3,49.4,0,4.48,0,,,0,,3.48,26.1,0,3.47,0,,,10
1590337387,12.5,12.2,25.6,26.1,,4.3,49.4,0,4.48,0,,,0,,3.48,26.1,0,3.47,0,,,10
1590337573,12.5,12.2,25.6,26.1,,4.5,48,0,4.57,0,,,0,,3.66,26.2,0,3.66,0,,,10
1590337573,12.5,12.2,25.6,26.1,,4.5,48,0,4.57,0,,,0,,3.66,26.2,0,3.66,0,,,10
1590337749,12.6,12.2,25.6,26.1,,4.39,46.5,0,4.43,0,,,0,,3.58,26.3,0,3.57,0,,,10
1590337750,12.6,12.2,25.6,26.1,,4.39,46.5,0,4.43,0,,,0,,3.58,26.3,0,3.57,0,,,10
1590337930,12.6,12.3,25.6,26.1,,4.35,45.2,0,4.38,0,,,0,,3.57,26.5,0,3.56,0,,,10
1590337930,12.6,12.3,25.6,26.1,,4.35,45.2,0,4.38,0,,,0,,3.57,26.5,0,3.56,0,,,10
1590338120,12.6,12.3,25.6,26.1,,4.49,44.4,0,4.52,0,,,0,,3.72,26.6,0,3.72,0,,,10
1590338120,12.6,12.3,25.6,26.1,,4.49,44.4,0,4.52,0,,,0,,3.72,26.6,0,3.72,0,,,10
1590338295,12.6,12.3,25.5,26.1,,4.47,43.5,0,4.48,0,,,0,,3.74,26.8,0,3.74,0,,,10
1590338474,12.6,12.4,25.5,26.1,,4.34,42.7,0,4.37,0,,,0,,3.64,26.9,0,3.64,0,,,10
