time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫
1589385628,11.2,9.4,25.4,26.5,,3.31,27.2,0,3.28,0,,,0,,2.51,54.2,99.9,7.68,51.3,,,11
1589385809,11.7,9.5,25.2,26.4,,3.35,27.2,0,3.33,0,,,0,,2.51,56,99.6,7.65,51.4,,,11
1589386171,12.2,10,25,26.2,,3.35,27.2,0,3.33,0,,,0,,2.46,56.4,101.9,7.65,52.3,,,11
1589386369,12.5,11.5,26.6,27.6,,3.37,27.2,0,3.37,0,,,0,,2.76,58.4,0,6.04,0,,,11
1589386533,12.5,13,27.1,27.2,,3.51,27.3,0,3.49,0,,,0,,3.99,53.5,0,5.31,0,,,11
1589386713,12.6,14,27.1,27.2,,3.54,27.3,0,3.54,0,,,0,,4.29,50.1,0,4.94,0,,,11
1589386894,12.8,14.4,26.7,27.2,,3.57,27.4,0,3.57,0,,,0,,4.47,47.6,0,4.69,0,,,11
1589387085,13,14.3,25.9,27.2,,3.47,27.5,0,3.47,0,,,0,,4.38,45.2,0,4.49,0,,,11
1589387265,13,14.3,25.3,27.2,,3.54,27.6,0,3.54,0,,,0,,4.43,43.9,0,4.52,0,,,11
1589387440,13.2,14.3,24.7,27.2,,3.56,27.7,0,3.57,0,,,0,,4.4,42.6,0,4.47,0,,,11
1589387622,13.5,14.2,24.3,27.1,,3.62,27.8,0,3.62,0,,,0,,4.44,41.4,0,4.5,0,,,11
1589387808,13.6,14.2,24.1,27.1,,3.72,27.9,0,3.72,0,,,0,,4.5,40.4,0,4.57,0,,,11
1589387985,13.7,14.1,23.7,27.1,,3.67,27.9,0,3.64,0,,,0,,4.39,39.4,0,4.45,0,,,11
1589388167,13.8,14.1,23.4,27.1,,3.69,28,0,3.67,0,,,0,,4.39,38.6,0,4.44,0,,,11
1589388350,13.9,14.1,23.2,27.1,,3.71,28,0,3.72,0,,,0,,4.42,37.9,0,4.48,0,,,11
1589388530,14,14.1,23,27.1,,3.86,28.1,0,3.84,0,,,0,,4.54,37.2,0,4.59,0,,,11
1589388711,14.1,14.1,22.8,27,,3.71,28.1,0,3.69,0,,,0,,4.37,36.5,0,4.42,0,,,11
1589388892,14.2,14.1,22.6,27,,3.77,28.1,0,3.76,0,,,0,,4.4,36,0,4.47,0,,,11
1589389073,14.3,14.1,22.5,27,,3.84,28.1,0,3.84,0,,,0,,4.49,35.4,0,4.54,0,,,11
1589389291,14.4,14.1,22.3,27,,3.87,28.1,0,3.87,0,,,0,,4.49,34.8,0,4.54,0,,,11
1589389471,14.4,14.2,22.2,27,,3.89,28.2,0,3.89,0,,,0,,4.5,34.4,0,4.55,0,,,11
1589389652,14.4,14.2,22,27,,3.91,28.2,0,3.91,0,,,0,,4.49,34,0,4.55,0,,,11
1589389832,14.5,14.2,21.9,26.9,,3.87,28.2,0,3.84,0,,,0,,4.4,33.6,0,4.45,0,,,11
1589390022,14.6,14.2,21.9,26.9,,3.79,28.2,0,3.81,0,,,0,,4.35,33.3,0,4.4,0,,,11
1589390193,14.5,14.2,21.8,26.9,,3.97,28.2,0,3.96,0,,,0,,4.5,32.9,0,4.57,0,,,11
1589390373,14.6,14.3,21.7,26.9,,3.92,28.2,0,3.92,0,,,0,,4.47,32.6,0,4.52,0,,,11
1589390554,14.7,14.3,21.7,26.9,,3.96,28.2,0,3.96,0,,,0,,4.49,32.4,0,4.54,0,,,11
1589390735,14.7,14.3,21.6,26.8,,3.84,28.2,0,3.84,0,,,0,,4.34,32.1,0,4.39,0,,,11
1589390915,14.8,14.3,21.5,26.8,,4.01,28.2,0,3.99,0,,,0,,4.49,31.9,0,4.54,0,,,11
1589391096,14.8,14.3,21.5,26.8,,4.03,28.1,0,4.02,0,,,0,,4.5,31.6,0,4.55,0,,,11
1589391278,14.9,14.4,21.4,26.8,,3.93,28.1,0,3.93,0,,,0,,4.42,31.4,0,4.47,0,,,11
1589391640,14.9,14.4,21.4,26.7,,3.93,28.1,0,3.92,0,,,0,,4.37,31,0,4.42,0,,,11
1589391821,15,14.4,21.3,26.7,,3.96,28.1,0,3.96,0,,,0,,4.42,30.8,0,4.47,0,,,11
1589392003,15,14.4,21.3,26.7,,4.07,28.1,0,4.04,0,,,0,,4.5,30.6,0,4.55,0,,,11
1589392184,15,14.4,21.3,26.7,,3.92,28.1,0,3.92,0,,,0,,4.37,30.4,0,4.4,0,,,11
1589392371,15.1,14.5,21.2,26.6,,4.08,28.1,0,4.07,0,,,0,,4.49,30.2,0,4.54,0,,,11
1589392551,15.2,14.5,21.2,26.6,,4.09,28.1,0,4.08,0,,,0,,4.5,30.1,0,4.55,0,,,11
1589392730,15.2,14.5,21.2,26.6,,3.98,28.1,0,3.98,0,,,0,,4.4,29.9,0,4.45,0,,,11
1589392955,15.2,14.5,21.2,26.6,,4.02,28.1,0,4.02,0,,,0,,4.42,29.8,0,4.47,0,,,11
1589393135,15.2,14.5,21.1,26.6,,4.1,28.1,0,4.09,0,,,0,,4.5,29.7,0,4.55,0,,,11
1589393316,15.3,14.6,21.1,26.5,,4.12,28.1,0,4.09,0,,,0,,4.5,29.6,0,4.55,0,,,11
