time,冰水入口溫度,冰水出口溫度,冷卻水入口溫度,冷卻水出口溫度,右機LEV開度Step,右機低壓,右機吐出溫度,右機電流,右機高壓,右耗電,右飽和冷凝溫度,右飽和蒸發溫度,壓縮機頻率,左機LEV開度Step,左機低壓,左機吐出溫度,左機電流,左機高壓,左耗電,左飽和冷凝溫度,左飽和蒸發溫度,設溫
1588435332,11.1,9,22.4,24.8,,3.1,26.6,0,3.15,0,,,0,,2.45,45.5,159.5,7.47,90.6,,,11
1588435514,9.2,7.3,24.3,26.9,,2.95,26.6,0,3.03,0,,,0,,2.51,46.3,162.6,7.74,84.1,,,11
1588435695,8.2,8,25.1,25.7,,2.88,26.6,0,2.97,0,,,0,,2.98,46.2,0,5.74,0,,,11
1588435877,8.6,8.7,23.9,24.2,,2.9,26.6,0,2.98,0,,,0,,3.11,43.3,0,5.06,0,,,11
1588436059,8.9,9,23,23.2,,2.91,26.6,0,2.98,0,,,0,,3.15,41.3,0,4.58,0,,,11
1588436242,9.2,9.2,22.6,22.7,,2.98,26.6,0,3.07,0,,,0,,3.22,40,0,4.48,0,,,11
1588436623,9.7,9.8,22,22.1,,3.1,26.6,0,3.16,0,,,0,,3.36,38.1,0,4.19,0,,,11
1588436809,10,10.1,21.8,22,,3.05,26.6,0,3.12,0,,,0,,3.27,37.3,0,3.25,0,,,11
1588436986,10.3,10.3,21.7,22,,3.08,26.6,0,3.16,0,,,0,,3.31,36.5,0,3.27,0,,,11
1588437172,10.5,10.6,21.7,21.9,,3.18,26.6,0,3.25,0,,,0,,3.4,36.1,0,3.35,0,,,11
1588437351,10.8,10.8,21.7,21.9,,3.2,26.6,0,3.27,0,,,0,,3.41,35.5,0,3.37,0,,,11
1588437533,11,11.1,21.7,21.9,,3.18,26.6,0,3.27,0,,,0,,3.41,35,0,3.38,0,,,11
1588438027,11.6,11.7,21.7,21.9,,3.3,26.6,0,3.4,0,,,0,,3.53,34,0,3.49,0,,,11
1588438206,11.9,11.9,21.7,21.9,,3.43,26.6,0,3.51,0,,,0,,3.66,33.6,0,3.62,0,,,11
1588438391,12.1,12.1,21.7,21.9,,3.46,26.6,0,3.54,0,,,0,,3.68,33.4,0,3.64,0,,,11
1588438570,11.8,9.5,21.8,24.2,,3.2,26.6,0,3.28,0,,,0,,2.36,44.1,157.9,7.37,89.9,,,11
1588438751,9.7,7.8,23.9,26.5,,2.95,26.5,0,3.02,0,,,0,,2.42,46.3,160.9,7.58,92.7,,,11
1588438936,8.5,6.8,25,27.4,,2.8,26.5,0,2.85,0,,,0,,2.88,46.2,0,6.09,0,,,11
1588439113,8.5,8.5,24.5,24.7,,3,26.6,0,3.07,0,,,0,,3.2,43.7,0,4.98,0,,,11
1588439296,8.8,8.9,23.4,23.6,,2.87,26.6,0,2.95,0,,,0,,3.1,41.6,0,4.37,0,,,11
1588439476,9.1,9.1,22.8,23.1,,3.07,26.6,0,3.13,0,,,0,,3.3,40.2,0,4.49,0,,,11
1588439660,9.4,9.4,22.4,22.6,,2.95,26.6,0,3.02,0,,,0,,3.2,39,0,3.31,0,,,11
1588439851,9.6,9.6,22.1,22.3,,3.11,26.6,0,3.2,0,,,0,,3.33,38.1,0,3.3,0,,,11
1588440023,9.8,9.8,22,22.2,,3.07,26.6,0,3.15,0,,,0,,3.27,37.4,0,3.23,0,,,11
1588440353,10.3,10.3,21.8,22,,3.22,26.6,0,3.31,0,,,0,,3.44,36.2,0,3.41,0,,,11
1588440533,10.5,10.6,21.8,22,,3.26,26.6,0,3.35,0,,,0,,3.47,35.7,0,3.43,0,,,11
1588440715,10.8,10.8,21.7,21.9,,3.3,26.5,0,3.37,0,,,0,,3.51,35.1,0,3.47,0,,,11
1588440900,11,11.1,21.7,21.9,,3.28,26.5,0,3.37,0,,,0,,3.51,34.7,0,3.48,0,,,11
1588441081,11.2,11.3,21.7,21.9,,3.35,26.5,0,3.42,0,,,0,,3.57,34.4,0,3.53,0,,,11
1588441260,11.5,11.5,21.7,21.9,,3.25,26.5,0,3.33,0,,,0,,3.47,34,0,3.43,0,,,11
1588441442,11.7,11.8,21.7,21.9,,3.42,26.5,0,3.51,0,,,0,,3.64,33.6,0,3.61,0,,,11
1588441623,11.9,12,21.7,21.9,,3.33,26.5,0,3.42,0,,,0,,3.56,33.3,0,3.53,0,,,11
1588441805,12.1,12.2,21.7,21.9,,3.31,26.5,0,3.4,0,,,0,,3.53,33,0,3.51,47.5,,,11
1588441990,10.9,8.9,22.8,25.2,,3.21,26.5,0,3.3,0,,,0,,2.59,45.6,160.6,7.65,91.3,,,11
1588442171,9.4,7.5,24.3,27,,3,26.5,0,3.07,0,,,0,,2.52,46.2,162.6,7.78,93.3,,,11
1588442354,8.2,8.1,25.3,25.8,,2.81,26.5,0,2.87,0,,,0,,2.91,46.2,0,5.52,0,,,11
1588442534,8.6,8.7,24,24.2,,2.9,26.5,0,3,0,,,0,,3.11,43.3,0,5.09,0,,,11
1588442719,8.9,8.9,23.2,23.4,,2.9,26.5,0,2.98,0,,,0,,3.12,41.6,0,4.76,0,,,11
1588442897,9.2,9.3,22.7,22.8,,3.1,26.5,0,3.17,0,,,0,,3.32,40,0,4.62,0,,,11
1588443083,9.5,9.5,22.3,22.5,,3.13,26.5,0,3.2,0,,,0,,3.36,39,0,4.33,0,,,11
1588443265,9.7,9.8,22.1,22.3,,3.07,26.5,0,3.15,0,,,0,,3.32,38.3,0,4.32,0,,,11
1588443442,10,10,22,22.2,,3.05,26.5,0,3.12,0,,,0,,3.27,37.4,0,3.33,0,,,11
1588443627,10.2,10.3,22,22.2,,3.16,26.5,0,3.23,0,,,0,,3.37,36.7,0,3.33,0,,,11
1588443804,10.5,10.5,22,22.2,,3.11,26.5,0,3.2,0,,,0,,3.35,36.2,0,3.31,0,,,11
1588444119,10.9,11,21.9,22.1,,3.21,26.5,0,3.28,0,,,0,,3.41,35.2,0,3.37,0,,,11
1588444301,11.2,11.2,21.9,22.1,,3.23,26.5,0,3.32,0,,,0,,3.46,34.7,0,3.43,0,,,11
1588444483,11.4,11.4,21.9,22.1,,3.22,26.5,0,3.32,0,,,0,,3.44,34.4,0,3.43,0,,,11
1588444664,11.6,11.7,21.9,22.1,,3.31,26.5,0,3.4,0,,,0,,3.54,34,0,3.51,0,,,11
1588444844,11.9,11.9,21.9,22.1,,3.44,26.5,0,3.52,0,,,0,,3.64,33.6,0,3.62,0,,,11
1588445026,12,12.1,21.9,22.1,,3.46,26.5,0,3.54,0,,,0,,3.68,33.3,0,3.66,0,,,11
1588445211,11.9,9.7,21.9,24.3,,3.22,26.4,0,3.31,0,,,0,,2.44,43.6,158.2,7.36,90.3,,,11
